totalLoanAmount,totalLoanNum,rate,financeAmount,houseNum,due,totalReturnNum,toBeReturnAmoun,occupationYear,carBuyDate,age,carEstimatePrice,personalIncome
8.5747,1.0692,-0.1771,5.6017,0.4630,-0.3025,1.2979,-0.4213,-0.1555,0.4033,-0.1477,3.4745,0.7600
0.0402,0.4043,-0.1771,-0.0729,0.4630,-0.3025,0.2108,-0.4213,2.3524,-1.1948,0.0049,-0.3719,-0.4978
0.1715,0.7367,-0.1771,-0.2184,0.4630,-0.3025,0.9355,-0.4213,0.2005,-0.6621,0.0989,-0.4371,-0.4978
-0.6426,-0.9254,-0.1771,-0.6549,0.4630,-0.3025,-0.8763,-0.4213,-1.0162,0.4033,-0.1242,-0.7631,-0.3406
-0.5244,-1.2578,1.5093,0.2908,0.4630,1.4350,-1.2387,-0.4213,0.7058,0.9374,0.0167,0.7364,11.7654
0.2503,1.7340,-0.1771,-0.2184,0.4630,-0.3025,1.6603,0.3691,0.1069,-0.1294,0.0754,-0.3719,-0.1834
-0.4916,1.7340,-0.1771,-0.8004,0.4630,-0.3025,1.2979,-0.1578,-0.2116,0.9374,0.0402,-0.7305,-0.5764
0.3750,1.4016,-0.1771,-0.2184,0.4630,-0.3025,1.6603,-0.4213,-1.1098,-0.1294,-0.0890,-0.3719,-0.6550
-0.4325,0.7367,-0.1771,-0.6549,0.4630,-0.3025,0.5732,-0.4213,-1.0157,-0.6621,-0.0538,-0.8283,-0.5764
-0.2487,1.4016,-0.1771,-0.6549,0.4630,-0.3025,1.2979,0.1057,-0.0794,-0.6621,0.0049,-0.8283,-0.3406
-0.4850,1.0692,-0.1771,-0.7277,0.4630,-0.3025,1.2979,-0.4213,3.1214,-1.3221,-0.0185,-0.6653,-0.6786
-0.0123,0.0719,-0.1771,-0.2184,0.4630,-0.3025,0.2108,-0.4213,-0.9586,-1.3221,0.1341,-0.3719,-0.0261
-0.5375,-0.9254,-0.1771,-0.3639,-2.1600,-0.3025,-0.8763,-0.4213,-0.9401,1.4701,-0.1007,-0.3067,-0.6550
-0.3537,0.4043,-0.1771,-0.5822,0.4630,-0.3025,0.5732,-0.4213,-0.8282,-0.6621,-0.1477,-0.6653,-0.7336
-0.3049,0.7367,-0.1771,-0.5822,-2.1600,-0.3025,0.9355,-0.4213,-0.2299,0.9374,-0.0420,-0.4045,-0.4978
-0.4719,0.0719,-0.1771,-0.5822,0.4630,-0.3025,0.2108,-0.4213,-1.1091,0.4033,-0.0185,-0.4371,-0.3406
0.0927,0.4043,-0.1771,-0.2184,0.4630,-0.3025,0.5732,-0.4213,4.4121,0.4033,0.1106,-0.2415,-0.1834
-0.7017,-1.2578,3.1957,-0.6913,0.4630,4.0413,-1.2387,-0.4213,-0.0208,-1.1948,0.0049,-0.8935,1.5461
0.4866,1.4016,-0.1771,-0.1457,0.4630,-0.3025,1.6603,-0.4213,-0.4157,-0.6621,-0.0890,-0.1763,0.7600
-0.4850,-0.2605,-0.1771,-0.5822,0.4630,-0.3025,-0.1516,-0.4213,-0.9205,-2.2616,-0.1712,-0.8283,-0.6550
5.2265,1.7340,-0.1771,2.3279,0.4630,-0.3025,1.6603,4.1896,1.0815,0.4033,0.0636,2.8226,1.5461
-0.5507,0.7367,-0.1771,-0.8004,0.4630,-0.3025,0.9355,-0.4213,-0.9204,0.9374,-0.0303,-0.8609,-0.7022
-0.6505,-0.2605,-0.1771,-0.8295,0.4630,-0.3025,-0.1516,-0.4213,0.1457,-3.8611,0.0049,-0.8935,0.7600
0.0467,2.0664,-0.1771,-0.5458,0.4630,-0.3025,2.0226,0.3033,1.1375,-0.6621,-0.1007,-0.6979,-0.6550
0.5654,1.7340,-0.1771,-0.2184,0.4630,-0.3025,2.0226,-0.4213,0.0142,-0.1294,-0.0303,-0.5675,-0.4978
-0.4391,0.7367,-0.1771,-0.6549,0.4630,-0.3025,0.5732,-0.0261,-0.6948,0.9374,-0.0538,-0.7631,-0.7179
-0.1699,0.4043,-0.1771,-0.3639,0.4630,-0.3025,0.5732,-0.4213,-0.0960,-0.1294,-0.1829,-0.4371,-0.6865
0.3028,-0.9254,-0.1771,1.9641,0.4630,-0.3025,-0.8763,-0.4213,0.0154,-0.6621,0.0167,1.5839,2.3322
-0.2749,1.0692,-0.1771,-0.6186,-2.1600,-0.3025,0.9355,0.1715,-0.2828,-0.1294,0.0049,-0.6327,-0.1834
0.2371,0.0719,-0.1771,0.1453,0.4630,-0.3025,0.2108,-0.4213,1.0644,0.4033,0.0049,-0.1111,-0.0261
-0.5507,-0.5930,-0.1771,-0.5822,-2.1600,-0.3025,-0.5139,-0.4213,-1.2376,0.9374,-0.2416,-0.7305,-0.7179
-0.5638,-0.5930,-0.1771,-0.5822,0.4630,-0.3025,-0.5139,-0.4213,0.5590,-0.6621,-0.1594,-0.6979,-0.3406
-0.1699,0.7367,-0.1771,-0.4367,0.4630,-0.3025,0.9355,-0.4213,0.2975,-0.1294,-0.0538,-0.6327,-0.6550
-0.1568,-0.5930,-0.1771,0.1453,0.4630,-0.3025,-0.5139,-0.4213,-0.2823,1.4701,-0.2181,0.0844,-0.7336
1.8784,0.0719,-0.1771,1.9641,0.4630,-0.3025,0.2108,-0.4213,-0.4691,-0.6621,0.0049,1.1927,1.5461
-0.6294,-0.9254,-0.1771,-0.6186,0.4630,-0.3025,-0.8763,-0.4213,5.9301,0.4033,0.1341,-0.7957,-0.6236
-0.5073,-0.2605,-0.1771,-0.7059,0.4630,-0.3025,-0.1516,-0.4213,-0.5257,0.4033,-0.1477,-0.6327,-0.6865
-0.6294,-0.9254,-0.1771,-0.6186,0.4630,-0.3025,-0.8763,-0.4213,0.3542,-0.1294,-0.0185,-0.7631,-0.3406
-0.1896,0.0719,-0.1771,-0.3276,0.4630,-0.3025,0.2108,-0.4213,1.3447,-0.1294,0.0402,-0.5023,-0.6550
-0.1962,0.7367,-0.1771,-0.5094,0.4630,-0.3025,0.9355,-0.4213,-0.3382,0.9374,0.0167,-0.8283,-0.3406
1.7471,1.7340,-0.1771,0.4363,0.4630,-0.3025,1.6603,1.8183,-0.3007,-0.6621,-0.0890,0.2800,-0.0261
0.6967,-0.2605,-0.1771,1.0184,0.4630,-0.3025,-0.1516,-0.4213,-0.1137,1.4701,0.0167,1.5187,-0.0261
-0.5769,-1.2578,1.5093,-0.0002,0.4630,1.4350,-1.2387,-0.4213,-0.5816,1.4701,-0.1007,-0.2415,-0.0261
-0.6688,-1.2578,1.5093,-0.5094,-2.1600,1.4350,-1.2387,-0.4213,-0.9370,0.9374,-0.1712,-0.6327,-0.0261
-0.6163,-1.2578,1.5093,-0.2184,0.4630,1.4350,-1.2387,-0.4213,-0.7685,-1.1948,-0.1125,-0.2415,-0.6550
-0.4325,-1.2578,1.5093,0.8001,0.4630,1.4350,-1.2387,-0.4213,-0.6375,0.4033,-0.1007,0.4756,1.2316
0.6704,1.4016,-0.1771,-0.0729,0.4630,-0.3025,1.2979,1.1596,-0.3571,0.4033,-0.0185,-0.3719,-0.6550
0.5654,-0.9254,-0.1771,2.6917,0.4630,-0.3025,-0.8763,-0.4213,-0.1882,-0.1294,-0.0420,1.7143,2.3322
0.1715,-0.9254,1.5093,1.6004,0.4630,1.4350,-0.8763,-0.4213,-0.9548,0.4033,-0.0655,0.8668,3.9044
1.6289,1.0692,-1.8634,0.6546,0.4630,-0.8817,1.2979,-0.4213,-0.5429,0.9374,-0.0185,1.7795,-0.0261
-0.4325,-0.9254,1.5093,-0.0729,0.4630,1.4350,-0.8763,-0.4213,4.9581,-0.1294,0.0989,-0.0459,-0.1834
1.2810,2.0664,-0.1771,0.0726,0.4630,-0.3025,2.0226,0.8302,-0.9734,-0.6621,0.1341,0.4756,-0.6236
0.3028,0.7367,-0.1771,-0.1457,-2.1600,-0.3025,0.9355,-0.4213,-0.8055,0.9374,-0.0890,0.0844,0.1311
0.3028,1.0692,-0.1771,-0.1457,0.4630,-0.3025,0.9355,0.7644,-0.5988,1.4701,-0.1712,-0.2415,-0.5293
-0.3078,-0.5930,-0.1771,-0.1457,0.4630,-0.3025,-0.5139,-0.4213,-0.7113,-1.7289,-0.0068,-0.2415,0.4455
-0.2408,0.7367,-0.1771,-0.5531,0.4630,-0.3025,0.9355,-0.4213,0.2994,0.4033,-0.1125,-0.6327,-0.0669
-0.4850,-1.2578,1.5093,0.5091,0.4630,1.4350,-1.2387,-0.4213,-0.0374,0.4033,0.0754,0.6712,-0.0261
-0.3603,1.4016,-0.1771,-0.6913,0.4630,-0.3025,1.2979,-0.0261,-0.2618,-1.1948,-0.0655,-0.7957,-0.4978
-0.2224,-0.2605,-0.1771,-0.2184,0.4630,-0.3025,-0.1516,-0.4213,-0.2993,1.4701,-0.2064,0.0844,-0.7101
1.1956,2.3989,-0.1771,-0.0002,0.4630,-0.3025,2.3850,1.0278,-0.1494,-1.1948,0.0167,-0.3719,1.2316
0.7492,1.0692,-0.1771,-0.0002,0.4630,-0.3025,1.2979,-0.4213,-0.0744,-0.6621,-0.1007,0.2148,-0.1834
-0.1699,1.0692,-0.1771,-0.5822,0.4630,-0.3025,1.2979,-0.4213,1.3109,-1.7289,0.0636,-0.4371,1.5461
-0.7082,-1.2578,3.1957,-0.7277,-2.1600,4.0413,-1.2387,-0.4213,0.0935,0.4033,-0.1360,-0.7631,-0.6708
-0.4325,-0.9254,-0.1771,-0.0729,0.4630,-0.3025,-0.8763,-0.4213,-0.0744,1.4701,-0.1360,-0.0459,-0.1834
-0.3275,0.7367,-0.1771,-0.6549,0.4630,-0.3025,0.9355,-0.4213,2.6020,-0.6621,-0.0185,-0.7957,-0.5921
0.8280,0.7367,-0.1771,-0.2184,0.4630,-0.3025,0.9355,-0.4213,-0.2602,-1.1948,0.0167,-0.0459,0.4455
-0.6163,-0.9254,-0.1771,-0.5822,0.4630,-0.3025,-0.8763,-0.4213,-0.2048,0.9374,-0.1477,-0.6653,-0.6865
0.3159,0.0719,-0.1771,0.1453,0.4630,-0.3025,0.2108,-0.4213,1.2561,-0.1294,-0.0655,0.0192,-0.7179
0.5391,0.7367,-0.1771,0.0726,0.4630,-0.3025,0.9355,-0.4213,0.3579,-0.1294,0.0284,-0.1111,-0.0261
0.1190,2.0664,-0.1771,-0.5094,-2.1600,-0.3025,2.0226,0.3691,-0.5404,-1.1948,0.0049,-0.7761,-0.3406
0.5129,1.0692,-0.1771,-0.0729,0.4630,-0.3025,0.9355,1.1596,-0.3159,0.4033,-0.0890,0.2148,-0.3406
-0.1174,1.0692,-0.1771,-0.5094,0.4630,-0.3025,0.9355,0.3691,0.5442,-1.7289,0.0754,-0.6979,-0.3406
-0.2539,1.0692,-0.1771,-0.5240,0.4630,-0.3025,0.9355,0.0793,-0.8785,0.9374,-0.1947,-0.4371,-0.4192
0.8280,0.4043,-0.1771,0.5091,0.4630,-0.3025,0.5732,-0.4213,2.0418,0.4033,0.0167,0.7364,0.7600
0.5391,0.0719,1.5093,0.6546,-2.1600,1.4350,-0.1516,1.9500,-0.3910,-0.6621,-0.0772,0.3452,-0.0261
-0.4325,0.0719,-0.1771,-0.5822,0.4630,-0.3025,0.2108,-0.4213,-0.3720,0.4033,-0.0890,-0.6327,-0.4978
-0.2973,0.4043,-0.1771,-0.5458,0.4630,-0.3025,0.5732,-0.4213,-0.3535,0.9374,-0.2064,-0.5023,-0.5764
0.7098,2.0664,-0.1771,-0.1457,0.4630,-0.3025,2.0226,0.7644,-0.3344,0.4033,0.0167,-0.3719,-0.6550
-0.5835,-1.2578,-0.1771,-0.0365,0.4630,-0.3025,-1.2387,-0.4213,-0.2778,-0.6621,-0.1125,-0.1111,-0.6550
0.1387,0.7367,-0.1771,-0.2184,0.4630,-0.3025,0.5732,0.6985,-1.0453,0.9374,-0.1947,-0.1763,-0.4192
0.0796,0.7367,-0.1771,-0.2912,0.4630,-0.3025,0.9355,-0.4213,-0.8584,1.4701,-0.1360,0.0844,0.7600
-0.3800,0.0719,-0.1771,-0.5458,0.4630,-0.3025,0.2108,-0.4213,0.3590,0.9374,-0.1360,-0.6653,-0.4978
2.4036,0.4043,-0.1771,1.9641,0.4630,-0.3025,0.5732,-0.4213,-0.6892,-0.1294,0.0754,0.8668,0.4455
-0.4850,-0.9254,-0.1771,-0.2184,0.4630,-0.3025,-0.8763,-0.4213,-0.0522,-0.6621,0.0989,-0.5023,-0.0261
-0.0123,1.0692,-0.1771,-0.4367,0.4630,-0.3025,0.9355,0.5009,0.3407,-1.7289,-0.0420,-0.5675,-0.5764
-0.6426,-0.9254,1.5093,-0.6549,0.4630,3.1725,-0.8763,-0.4213,-0.7820,0.4033,0.1106,-0.7957,-0.4978
0.6967,-0.5930,-0.1771,1.6004,0.4630,-0.3025,-0.5139,-0.4213,1.0151,0.9374,-0.0303,1.2579,1.5461
0.4341,0.0719,-0.1771,0.3636,0.4630,-0.3025,0.2108,-0.4213,-0.1641,-1.1948,-0.0303,0.0192,0.7600
-0.4719,-0.5930,-0.1771,-0.4367,0.4630,-0.3025,-0.5139,-0.4213,-0.5373,-0.1294,-0.1007,-0.6979,-0.6550
-0.2749,0.7367,-0.1771,-0.5822,-2.1600,-0.3025,0.9355,-0.4213,0.1168,-1.1948,0.0754,-0.4371,-0.4978
-0.4325,1.7340,-0.1771,-0.7277,0.4630,-0.3025,1.6603,-0.2105,-0.4623,0.4033,-0.1947,-0.7631,-0.6865
-0.6111,-0.2605,-0.1771,-0.7422,0.4630,-0.3025,-0.1516,-0.4213,-0.2754,0.9374,-0.0185,-0.6979,-0.6236
1.6289,1.0692,-1.8634,0.6546,0.4630,-0.8817,1.2979,-0.4213,-0.5373,0.9374,-0.0185,1.7795,-0.0261
-0.1042,0.7367,-1.8634,-0.4367,0.4630,-0.7369,0.5732,0.5009,-0.8189,1.4701,0.0284,-0.4371,-0.1834
-0.0911,-0.2605,-0.1771,-0.2184,0.4630,-0.3025,-0.1516,-0.4213,0.2489,-1.1948,0.0989,0.2148,-0.4506
-0.3800,-0.2605,-0.1771,-0.4367,0.4630,-0.3025,-0.1516,-0.4213,-0.0208,0.4033,0.0049,-0.6001,-0.3406
-0.5704,-0.5930,-0.1771,-0.6186,0.4630,-0.3025,-0.5139,-0.4213,1.9895,-0.6621,-0.0420,-0.7957,-0.3406
3.3883,1.4016,-0.1771,1.6004,0.4630,-0.3025,1.2979,4.1896,0.6241,0.9374,-0.2181,2.8226,0.7600
0.0402,0.4043,-0.1771,-0.2184,0.4630,-0.3025,0.5732,-0.4213,-0.4986,0.9374,0.1106,-0.6327,-0.3406
-0.3498,1.4016,-0.1771,-0.6913,0.4630,-0.3025,1.2979,0.0003,-0.7802,1.4701,-0.1242,-0.6979,-0.5135
-0.4981,0.4043,-0.1771,-0.7277,0.4630,-0.3025,0.5732,-0.4213,-0.3498,-1.7289,0.1576,-0.8283,-0.4978
-0.0255,2.0664,-0.1771,-0.5822,0.4630,-0.3025,2.0226,0.2374,0.6426,-0.6621,-0.0303,-0.7631,-0.4978
0.1190,0.4043,-0.1771,-0.1457,-2.1600,-0.3025,0.5732,-0.4213,1.0914,1.4701,-0.0772,-0.3719,-0.4978
2.3379,-0.2605,-0.1771,3.0554,0.4630,-0.3025,-0.1516,-0.4213,0.1561,0.4033,-0.4764,2.8226,0.7600
0.3947,0.0719,-0.1771,0.2181,0.4630,-0.3025,0.2108,-0.4213,-0.6855,1.4701,0.0636,0.4756,0.2883
-0.6557,-1.2578,-0.1771,-0.4367,-2.1600,-0.3025,-1.2387,-0.4213,-0.2735,0.4033,-0.1594,-0.3719,0.1311
0.6179,2.7313,-0.1771,-0.3639,-2.1600,-0.3025,2.7474,0.6326,-0.2188,-0.1294,0.0049,-0.5675,-0.0669
1.3663,0.7367,-0.1771,0.7274,0.4630,-0.3025,0.9355,-0.4213,0.1942,-0.6621,-0.0420,0.1496,-0.0261
1.1431,0.4043,-0.1771,0.8001,0.4630,-0.3025,0.5732,-0.4213,-0.3295,0.9374,-0.0420,1.5187,-0.4192
-0.4850,-0.2605,-0.1771,-0.5822,0.4630,-0.3025,-0.1516,-0.4213,-0.6671,0.9374,0.1576,-0.7305,-0.4978
-0.3997,0.0719,-0.1771,-0.5458,0.4630,-0.3025,0.2108,-0.4213,-0.0485,1.4701,0.0049,-0.3719,-0.4978
-0.4128,1.4016,-0.1771,-0.7277,0.4630,-0.3025,1.2979,-0.0919,-0.3861,0.9374,-0.1125,-0.6979,-0.6550
0.0402,0.0719,-0.1771,-0.0729,0.4630,-0.3025,0.2108,-0.4213,-0.4973,-0.1294,-0.1594,-0.1763,-0.0261
-0.3078,2.0664,-0.1771,-0.6913,0.4630,-0.3025,2.0226,-0.0919,0.5313,-0.1294,0.1223,-0.7631,-0.5293
0.1977,1.4016,-0.1771,-0.3639,0.4630,-0.3025,1.2979,0.6326,-0.2354,-0.6621,0.0989,-0.4371,0.7600
-0.3406,1.7340,-0.1771,-0.7095,0.4630,-0.3025,1.6603,-0.0590,-0.7039,0.9374,-0.1360,-0.7631,-0.6393
3.1914,-0.2605,-0.1771,4.5105,0.4630,-0.3025,-0.1516,-0.4213,1.2241,1.4701,-0.0185,3.8005,1.5461
0.8280,-0.5930,1.5093,1.9641,0.4630,1.4350,-0.5139,-0.4213,-1.1159,0.4033,-0.1007,0.8668,1.8605
-0.6557,-1.2578,1.5093,-0.4367,-2.1600,1.4350,-1.2387,-0.4213,1.1301,-0.1294,0.0284,-0.5023,-0.6550
-0.5507,-1.2578,-1.8634,0.1453,0.4630,-0.7369,-1.2387,-0.4213,-0.5343,1.4701,-0.1712,0.6712,-0.3406
-0.2224,-0.9254,1.5093,0.5091,0.4630,2.3038,-0.8763,-0.4213,0.0450,-1.1948,-0.0890,-0.1763,2.3322
-0.6820,-1.2578,1.5093,-0.5822,0.4630,1.4350,-1.2387,-0.4213,-0.9461,-0.1294,-0.1477,-0.6327,-0.6943
-0.4522,0.4043,1.5093,-0.6186,0.4630,1.4350,-0.1516,0.1715,-0.7783,-0.1294,0.0284,-0.8283,1.5461
0.2371,-0.5930,-0.1771,0.8729,-2.1600,-0.3025,-0.5139,-0.4213,-1.0023,1.4701,-0.1477,0.9972,-0.0261
-0.1305,0.0719,1.5093,-0.2184,0.4630,1.4350,-0.1516,0.7644,-0.9271,-0.1294,0.0402,-0.6979,2.3322
-0.6163,-1.2578,1.5093,-0.2184,-2.1600,1.4350,-1.2387,-0.4213,-1.0587,0.9374,-0.1947,-0.1111,2.3322
-0.6426,-1.2578,-0.1771,-0.3639,0.4630,-0.3025,-1.2387,-0.4213,1.6736,-1.7289,0.1458,-0.2415,2.3322
-0.4981,-0.9254,3.1957,-0.2912,0.4630,4.0413,-0.8763,-0.4213,0.6075,-1.7289,0.0402,-0.6653,-0.6550
-0.1962,1.4016,-0.1771,-0.6186,-2.1600,-0.3025,1.2979,0.1715,-0.1229,-1.7289,-0.0303,-0.6327,-0.5764
0.0730,0.4043,-0.1771,-0.1457,0.4630,-0.3025,0.5732,-0.4213,-0.0847,-0.1294,-0.0185,-0.3719,-0.3406
-0.4850,-0.5930,-0.1771,-0.5094,0.4630,-0.3025,-0.5139,-0.4213,-0.0472,0.4033,-0.0772,0.4756,-0.3406
-0.3865,0.0719,-0.1771,-0.5458,0.4630,-0.3025,0.2108,-0.4213,-0.4586,0.4033,-0.2064,-0.4697,-0.4978
0.9068,0.4043,-0.1771,0.3636,-2.1600,-0.3025,0.5732,-0.4213,-0.9265,1.4701,-0.1712,0.4104,-0.0261
-0.5310,-0.2605,1.5093,-0.5822,0.4630,1.4350,-0.5139,0.0398,-0.0208,-3.3270,-0.0772,-0.6327,-0.6550
0.6836,1.7340,-0.1771,0.3636,0.4630,-0.3025,0.9355,0.7644,-0.2891,-0.1294,0.0049,0.2148,0.6027
-0.2355,-0.5930,-0.1771,-0.0002,0.4630,-0.3025,-0.5139,-0.4213,0.1033,0.4033,-0.1125,-0.0459,-0.1834
-0.2224,0.0719,-0.1771,-0.2184,0.4630,-0.3025,-0.1516,-0.4213,-0.2889,-0.6621,-0.2064,0.2148,-0.6550
-0.5375,-0.2605,-0.1771,-0.6549,0.4630,-0.3025,-0.1516,-0.4213,-0.6818,0.4033,0.0402,-0.7631,-0.7336
-0.4850,0.4043,-0.1771,-0.8732,0.4630,-0.3025,0.2108,0.1057,-0.5127,-0.6621,-0.1594,-0.4371,-0.1048
-0.2224,1.4016,-0.1771,-0.5822,-2.1600,-0.3025,1.2979,0.1057,0.3672,-0.6621,-0.1360,-0.4371,-0.4978
-0.5507,-0.5930,-0.1771,-0.5822,0.4630,-0.3025,-0.5139,-0.4213,1.7702,-1.1948,0.1576,-0.5675,-0.4978
-0.3537,0.7367,-0.1771,-0.6549,0.4630,-0.3025,0.9355,-0.4213,1.7327,-1.3221,0.0871,-0.5675,-0.6550
-0.3931,1.4016,-0.1771,-0.7277,0.4630,-0.3025,1.2979,-0.0261,0.0665,0.4033,-0.1007,-0.6979,-0.3406
-0.7082,-1.2578,-1.8634,-0.7277,-2.1600,-0.7369,-1.2387,-0.4213,-0.9055,1.4701,-0.1007,-0.5023,-0.3406
0.0402,-1.2578,1.5093,3.4192,0.4630,1.4350,-1.2387,-0.4213,-0.3628,1.4701,0.0284,4.1265,3.9044
-0.3537,-1.2578,1.5093,1.2366,0.4630,1.4350,-1.2387,-0.4213,-1.0556,0.9374,0.0167,0.8016,-0.0261
-0.5113,-1.2578,-0.1771,0.3636,-2.1600,-0.3025,-1.2387,-0.4213,-1.2610,-0.6621,0.1106,0.2148,-0.4978
-0.4719,-0.5930,-0.1771,-0.4367,0.4630,-0.3025,-0.5139,-0.4213,0.6843,-0.6621,-0.0185,-0.5675,-0.0261
-0.5507,-1.2578,3.1957,0.1453,-2.1600,4.0413,-1.2387,-0.4213,-0.8497,-0.6621,-0.1829,0.8668,-0.7022
-0.3931,0.0719,1.5093,-0.3639,-2.1600,1.4350,-0.1516,0.1057,0.1987,-0.6621,0.0636,-0.6327,-0.4035
-0.6557,-0.9254,-0.1771,-0.6913,0.4630,-0.3025,-0.8763,-0.4213,0.1427,-0.6621,-0.0185,-0.8283,-0.6865
-0.5769,0.0719,1.5093,-0.7277,0.4630,1.4350,-0.1516,-0.1578,1.1339,-1.1948,0.0402,-0.8283,-0.3563
-0.0911,-0.2605,-0.1771,0.5091,0.4630,-0.3025,-0.1516,-0.4213,0.2551,-1.1948,0.0989,0.0192,-0.0261
-0.2749,-0.5930,-0.1771,-0.0729,0.4630,-0.3025,-0.5139,-0.4213,0.1432,-0.6621,-0.0185,-0.4371,-0.3878
-0.6688,-1.2578,3.1957,-0.5094,0.4630,4.0413,-1.2387,-0.4213,-0.0437,0.4033,-0.1477,-0.1763,-0.1519
0.4341,-1.2578,-0.1771,5.6017,0.4630,0.5662,-1.2387,-0.4213,-0.3621,1.4701,0.0636,4.1265,2.3322
-0.4207,-0.2605,1.5093,-0.4367,-2.1600,1.4350,-0.5139,0.3834,-1.1116,0.9374,0.0049,-0.6979,0.6027
-0.3865,0.0719,1.5093,-0.4367,0.4630,1.4350,-0.1516,-0.0919,2.0517,-2.2616,-0.0068,-0.7305,-0.6550
-0.6426,-0.9254,-0.1771,-0.6549,0.4630,-0.3025,-0.8763,-0.4213,-0.5865,1.4701,-0.1360,-0.7957,-0.3406
-0.6163,-0.9254,-0.1771,-0.5822,-2.1600,-0.3025,-0.8763,-0.4213,-1.0175,0.9374,-0.1712,-0.5153,-0.6865
-0.5704,-0.2605,-0.1771,-0.6913,-2.1600,-0.3025,-0.1516,-0.4213,-0.3621,0.9374,-0.0772,-0.8544,-0.6865
0.3107,1.7340,-0.1771,-0.2912,0.4630,-0.3025,1.6603,-0.4213,0.7607,-0.6621,0.0284,-0.5023,-0.4978
-0.3800,-0.9254,-0.1771,0.0726,0.4630,-0.3025,-0.8763,-0.4213,0.2366,0.4033,-0.0185,-0.3719,-0.3406
-0.5901,-1.2578,1.5093,-0.0729,0.4630,1.4350,-1.2387,-0.4213,3.8488,1.4701,0.0284,-0.0459,0.4455
-0.5809,0.0719,1.5093,-0.7277,0.4630,1.4350,-0.1516,-0.1315,-0.0208,0.9374,0.0519,-0.6327,-0.6550
-0.1174,-0.2605,-0.1771,-0.0729,0.4630,-0.3025,-0.1516,-0.4213,2.3708,-1.1948,0.0049,-0.3719,-0.4978
0.1190,0.4043,-0.1771,-0.1457,0.4630,-0.3025,0.5732,-0.4213,1.7160,-2.2616,-0.0538,-0.1111,-0.4192
-0.6820,-1.2578,-0.1771,-0.5822,0.4630,-0.3025,-1.2387,-0.4213,-1.2598,-0.6621,-0.1477,-0.7631,-0.3406
-0.6426,-0.9254,1.5093,-0.6549,-2.1600,1.4350,-0.8763,-0.4213,-0.9979,1.4701,-0.2416,-0.7631,-0.4506
-0.4062,-0.9254,-1.8634,-0.0729,0.4630,-0.7369,-0.8763,-0.4213,-1.0919,1.4701,-0.1360,0.5408,-0.0261
-0.2224,-0.2605,-0.1771,-0.2184,0.4630,-0.3025,-0.1516,-0.4213,0.2190,-0.6621,0.0989,-0.5023,-0.4978
-0.4850,-0.9254,-0.1771,-0.2184,0.4630,-0.3025,-0.8763,-0.4213,-1.0918,-0.1294,-0.0890,-0.3719,-0.6550
-0.6688,-1.2578,-0.1771,-0.5094,0.4630,-0.3025,-1.2387,-0.4213,0.1249,-0.1294,0.0754,-0.3719,-0.1834
-0.3800,0.7367,-0.1771,-0.6549,0.4630,-0.3025,0.9355,-0.4213,-0.9978,0.4033,-0.1242,-0.7631,-0.3406
8.5747,1.0692,-0.1771,5.6017,0.4630,-0.3025,1.2979,-0.4213,-0.1365,0.4033,-0.1477,3.4745,0.7600
-0.1962,0.0719,-0.1771,-0.2184,0.4630,0.5662,0.2108,-0.4213,-0.3043,-1.7289,-0.0890,-0.5675,0.4455
-0.4102,-0.2605,1.5093,-0.4367,0.4630,1.4350,-0.1516,-0.4213,0.4618,-1.7289,0.0167,-0.5349,-0.1834
-0.2224,0.0719,-0.1771,-0.3639,-2.1600,-0.3025,0.2108,-0.4213,-0.9222,1.4701,-0.1007,-0.3067,-0.6550
-0.4850,-0.2605,1.5093,-0.5822,0.4630,1.4350,-0.8763,0.8961,0.0314,-0.6621,-0.0890,-0.6979,0.1311
-0.6294,-0.9254,-0.1771,-0.6549,0.4630,-0.3025,-0.8763,-0.4213,0.7803,0.4033,0.1458,-0.7305,-0.5450
-0.3143,-1.2578,-0.1771,1.4549,0.4630,-0.3025,-1.2387,-0.4213,-0.9406,-0.1294,-0.1829,2.8226,-0.0261
-0.6426,-0.9254,-1.8634,-0.5822,-2.1600,-0.7369,-0.8763,-0.4213,-1.1650,0.9374,-0.0303,-0.6001,-0.1048
-0.0911,-1.2578,-1.8634,2.6917,0.4630,-0.8817,-1.2387,-0.4213,-0.3983,0.9374,0.0167,2.4966,2.3322
1.8521,-0.2605,-0.1771,2.6917,0.4630,-0.3025,-0.1516,-0.4213,-0.3223,0.4033,-0.1829,2.0403,1.5461
-0.2618,-0.5930,1.5093,-0.0002,0.4630,1.4350,-0.8763,0.5920,-0.8283,0.4033,-0.0655,-0.2415,-0.4978
1.9834,-0.2605,-0.1771,2.8372,0.4630,-0.3025,-0.1516,-0.4213,1.6047,-1.1948,0.0284,1.9099,-0.0261
0.0927,0.4043,-0.1771,-0.2184,0.4630,-0.3025,0.5732,-0.4213,4.4312,0.4033,0.1106,-0.2415,-0.1834
-0.0123,0.0719,-0.1771,-0.2184,0.4630,-0.3025,0.2108,-0.4213,-0.9394,-1.3221,0.1341,-0.3719,-0.0261
-0.2487,1.4016,-0.1771,-0.6549,0.4630,-0.3025,1.2979,0.1057,-0.0602,-0.6621,0.0049,-0.8283,-0.3406
-0.4850,1.0692,-0.1771,-0.7641,0.4630,-0.3025,1.2979,-0.4213,3.1407,-1.3221,-0.0185,-0.6653,-0.6786
