projectId,status,updateTime,rate,guaranteeRate,prepareRate,referenceLevel
10000010000001621,9,2015-03-17 18:06:44,10.0,96.0,30.0,1
10000010000001622,9,2015-04-30 18:06:44,99.0,74.0,60.0,2
10000010000001623,9,2015-05-20 18:06:44,18.0,33.0,70.0,1
10000010000001624,10,2015-03-15 18:06:44,73.0,55.0,45.0,1
10000010000001625,9,2015-04-20 18:06:44,93.0,82.0,27.0,0
10000010000001626,9,2015-04-01 18:06:44,27.0,78.0,41.0,2
10000010000001627,9,2015-05-09 18:06:44,17.0,96.0,33.0,2
10000010000001628,10,2015-04-15 18:06:44,79.0,77.0,11.0,1
10000010000001629,9,2015-03-20 18:06:44,82.0,19.0,93.0,2
10000010000001630,9,2015-03-16 18:06:44,96.0,83.0,10.0,2
10000010000001631,9,2015-05-28 18:06:44,81.0,35.0,39.0,1
10000010000001632,10,2015-03-28 18:06:44,26.0,65.0,31.0,0
10000010000001633,9,2015-04-01 18:06:44,9.0,51.0,38.0,0
10000010000001634,10,2015-04-29 18:06:44,0.0,4.0,82.0,1
10000010000001635,10,2015-04-24 18:06:44,38.0,58.0,20.0,1
10000010000001636,10,2015-05-11 18:06:44,20.0,98.0,9.0,0
10000010000001637,9,2015-05-13 18:06:44,11.0,32.0,54.0,0
10000010000001638,9,2015-04-17 18:06:44,35.0,54.0,45.0,2
10000010000001639,9,2015-05-01 18:06:44,20.0,58.0,96.0,0
10000010000001640,10,2015-04-16 18:06:44,2.0,13.0,76.0,0
10000010000001641,10,2015-03-12 18:06:44,66.0,80.0,46.0,2
10000010000001642,9,2015-04-14 18:06:44,31.0,63.0,28.0,0
10000010000001643,9,2015-05-08 18:06:44,46.0,8.0,23.0,0
10000010000001644,9,2015-05-29 18:06:44,64.0,98.0,0.0,1
10000010000001645,9,2015-05-19 18:06:44,85.0,74.0,36.0,1
10000010000001646,9,2015-05-10 18:06:44,23.0,6.0,100.0,1
10000010000001647,9,2015-06-06 18:06:44,82.0,69.0,74.0,0
10000010000001648,9,2015-03-31 18:06:44,33.0,74.0,61.0,1
10000010000001649,10,2015-03-17 18:06:44,37.0,81.0,78.0,1
10000010000001650,10,2015-05-23 18:06:44,93.0,39.0,91.0,0
10000010000001651,10,2015-04-08 18:06:44,68.0,34.0,95.0,2
10000010000001652,10,2015-04-07 18:06:44,64.0,24.0,85.0,0
10000010000001653,9,2015-03-19 18:06:44,98.0,19.0,16.0,2
10000010000001654,10,2015-03-19 18:06:44,16.0,56.0,26.0,2
10000010000001655,10,2015-03-31 18:06:44,71.0,65.0,80.0,0
10000010000001656,10,2015-05-11 18:06:44,61.0,60.0,69.0,2
10000010000001657,9,2015-03-30 18:06:44,60.0,30.0,24.0,0
10000010000001658,10,2015-06-07 18:06:44,37.0,88.0,38.0,2
10000010000001659,10,2015-05-28 18:06:44,57.0,84.0,6.0,1
10000010000001660,9,2015-05-01 18:06:44,51.0,88.0,60.0,2
10000010000001661,9,2015-05-21 18:06:44,50.0,57.0,32.0,2
10000010000001662,9,2015-05-05 18:06:44,44.0,57.0,25.0,2
10000010000001663,10,2015-04-20 18:06:44,21.0,54.0,33.0,0
10000010000001664,10,2015-05-15 18:06:44,16.0,88.0,59.0,0
10000010000001665,9,2015-03-18 18:06:44,44.0,8.0,52.0,1
10000010000001666,9,2015-05-22 18:06:44,10.0,73.0,28.0,0
10000010000001667,10,2015-03-20 18:06:44,78.0,56.0,85.0,0
10000010000001668,10,2015-03-19 18:06:44,95.0,83.0,18.0,2
10000010000001669,9,2015-04-12 18:06:44,74.0,97.0,82.0,0
10000010000001670,10,2015-03-21 18:06:44,37.0,31.0,18.0,0
10000010000001671,10,2015-06-07 18:06:44,41.0,10.0,51.0,0
10000010000001672,9,2015-04-08 18:06:44,98.0,32.0,50.0,0
10000010000001673,10,2015-04-05 18:06:44,58.0,96.0,41.0,0
10000010000001674,10,2015-03-17 18:06:44,28.0,61.0,28.0,0
10000010000001675,10,2015-03-13 18:06:44,45.0,33.0,4.0,0
10000010000001676,10,2015-04-07 18:06:44,8.0,26.0,8.0,0
10000010000001677,10,2015-03-20 18:06:44,59.0,64.0,71.0,0
10000010000001678,9,2015-05-19 18:06:44,87.0,98.0,6.0,1
10000010000001679,9,2015-05-16 18:06:44,70.0,86.0,28.0,2
10000010000001680,10,2015-03-30 18:06:44,51.0,80.0,55.0,2
10000010000001681,9,2015-05-12 18:06:44,31.0,16.0,54.0,1
10000010000001682,9,2015-04-07 18:06:44,30.0,84.0,84.0,0
10000010000001683,10,2015-04-04 18:06:44,34.0,58.0,45.0,1
10000010000001684,9,2015-06-09 18:06:44,91.0,23.0,42.0,0
10000010000001685,9,2015-03-31 18:06:44,61.0,62.0,39.0,0
10000010000001686,9,2015-05-21 18:06:44,100.0,89.0,100.0,1
10000010000001687,10,2015-05-30 18:06:44,55.0,9.0,46.0,1
10000010000001688,10,2015-05-02 18:06:44,8.0,21.0,8.0,2
10000010000001689,9,2015-04-18 18:06:44,49.0,12.0,8.0,0
10000010000001690,10,2015-04-21 18:06:44,65.0,39.0,82.0,1
10000010000001691,9,2015-05-22 18:06:44,36.0,38.0,77.0,1
10000010000001692,10,2015-04-17 18:06:44,63.0,48.0,70.0,2
10000010000001693,10,2015-05-09 18:06:44,81.0,17.0,26.0,0
10000010000001694,10,2015-04-05 18:06:44,41.0,35.0,42.0,2
10000010000001695,10,2015-05-21 18:06:44,92.0,76.0,76.0,0
10000010000001696,9,2015-05-18 18:06:44,44.0,99.0,37.0,1
10000010000001697,10,2015-03-26 18:06:44,52.0,36.0,10.0,1
10000010000001698,9,2015-04-25 18:06:44,39.0,68.0,21.0,1
10000010000001699,10,2015-03-13 18:06:44,77.0,95.0,18.0,1
10000010000001700,9,2015-03-12 18:06:44,22.0,40.0,100.0,0
10000010000001701,10,2015-04-23 18:06:44,72.0,32.0,35.0,1
10000010000001702,9,2015-03-26 18:06:44,63.0,42.0,3.0,0
10000010000001703,9,2015-03-25 18:06:44,27.0,19.0,15.0,0
10000010000001704,10,2015-03-12 18:06:44,83.0,15.0,78.0,1
10000010000001705,9,2015-05-05 18:06:44,18.0,37.0,5.0,2
10000010000001706,10,2015-05-20 18:06:44,84.0,33.0,43.0,0
10000010000001707,9,2015-03-16 18:06:44,89.0,81.0,82.0,0
10000010000001708,9,2015-04-01 18:06:44,91.0,13.0,78.0,0
10000010000001709,10,2015-04-12 18:06:44,11.0,28.0,72.0,1
10000010000001710,9,2015-03-24 18:06:44,67.0,30.0,97.0,0
10000010000001711,10,2015-03-30 18:06:44,6.0,5.0,99.0,2
10000010000001712,10,2015-05-30 18:06:44,80.0,41.0,0.0,2
10000010000001713,9,2015-06-01 18:06:44,75.0,8.0,39.0,1
10000010000001714,10,2015-05-25 18:06:44,63.0,92.0,36.0,1
10000010000001715,10,2015-05-26 18:06:44,74.0,8.0,16.0,0
10000010000001716,9,2015-04-07 18:06:44,71.0,81.0,12.0,1
10000010000001717,10,2015-04-03 18:06:44,11.0,68.0,23.0,1
10000010000001718,10,2015-03-28 18:06:44,46.0,76.0,14.0,1
10000010000001719,9,2015-04-02 18:06:44,64.0,3.0,82.0,1
10000010000001720,10,2015-04-01 18:06:44,22.0,38.0,1.0,0
10000010000001721,10,2015-06-05 18:06:44,73.0,27.0,5.0,2
10000010000001722,9,2015-04-14 18:06:44,50.0,74.0,87.0,1
10000010000001723,9,2015-06-01 18:06:44,78.0,21.0,95.0,2
10000010000001724,10,2015-05-26 18:06:44,6.0,33.0,9.0,2
10000010000001725,10,2015-05-12 18:06:44,37.0,6.0,61.0,1
10000010000001726,9,2015-05-02 18:06:44,63.0,36.0,39.0,1
10000010000001727,10,2015-04-09 18:06:44,78.0,59.0,55.0,1
10000010000001728,9,2015-06-07 18:06:44,62.0,74.0,4.0,1
10000010000001729,9,2015-05-03 18:06:44,83.0,86.0,73.0,2
10000010000001730,10,2015-03-27 18:06:44,74.0,83.0,15.0,0
10000010000001731,10,2015-04-16 18:06:44,46.0,83.0,72.0,1
10000010000001732,10,2015-05-23 18:06:44,13.0,58.0,10.0,0
10000010000001733,10,2015-04-15 18:06:44,35.0,54.0,76.0,1
10000010000001734,10,2015-03-22 18:06:44,91.0,25.0,81.0,2
10000010000001735,10,2015-04-21 18:06:44,65.0,5.0,70.0,0
10000010000001736,10,2015-04-07 18:06:44,20.0,58.0,54.0,0
10000010000001737,10,2015-03-30 18:06:44,57.0,9.0,27.0,0
10000010000001738,10,2015-06-05 18:06:44,57.0,28.0,59.0,2
10000010000001739,10,2015-03-15 18:06:44,90.0,31.0,90.0,0
10000010000001740,10,2015-05-01 18:06:44,36.0,80.0,76.0,0
10000010000001741,10,2015-05-30 18:06:44,16.0,47.0,47.0,1
10000010000001742,10,2015-03-15 18:06:44,46.0,33.0,14.0,0
10000010000001743,10,2015-06-04 18:06:44,25.0,69.0,53.0,0
10000010000001744,9,2015-05-07 18:06:44,38.0,53.0,94.0,0
10000010000001745,10,2015-05-18 18:06:44,47.0,46.0,3.0,2
10000010000001746,9,2015-04-05 18:06:44,41.0,54.0,6.0,0
10000010000001747,9,2015-05-17 18:06:44,68.0,0.0,99.0,1
10000010000001748,10,2015-05-01 18:06:44,73.0,71.0,78.0,1
10000010000001749,10,2015-06-09 18:06:44,14.0,93.0,35.0,0
10000010000001750,9,2015-06-07 18:06:44,12.0,29.0,8.0,0
10000010000001751,9,2015-04-20 18:06:44,90.0,97.0,12.0,0
10000010000001752,9,2015-05-12 18:06:44,58.0,63.0,82.0,1
10000010000001753,10,2015-05-03 18:06:44,65.0,72.0,4.0,2
10000010000001754,10,2015-05-17 18:06:44,24.0,87.0,20.0,1
10000010000001755,10,2015-03-19 18:06:44,39.0,83.0,67.0,2
10000010000001756,10,2015-04-13 18:06:44,61.0,28.0,86.0,1
10000010000001757,9,2015-04-02 18:06:44,11.0,55.0,86.0,1
10000010000001758,9,2015-03-28 18:06:44,85.0,87.0,95.0,0
10000010000001759,10,2015-06-08 18:06:44,2.0,65.0,49.0,1
10000010000001760,9,2015-05-12 18:06:44,96.0,29.0,36.0,2
10000010000001761,9,2015-04-23 18:06:44,62.0,86.0,35.0,2
10000010000001762,9,2015-06-04 18:06:44,14.0,76.0,86.0,2
10000010000001763,10,2015-05-14 18:06:44,68.0,49.0,41.0,0
10000010000001764,10,2015-05-09 18:06:44,45.0,95.0,43.0,1
10000010000001765,9,2015-04-22 18:06:44,39.0,56.0,61.0,0
10000010000001766,10,2015-03-13 18:06:44,77.0,91.0,85.0,2
10000010000001767,10,2015-04-25 18:06:44,95.0,82.0,23.0,1
10000010000001768,10,2015-04-28 18:06:44,90.0,10.0,41.0,1
10000010000001769,10,2015-04-20 18:06:44,77.0,96.0,60.0,2
10000010000001770,9,2015-03-17 18:06:44,42.0,27.0,45.0,0
10000010000001771,10,2015-03-26 18:06:44,37.0,13.0,87.0,2
10000010000001772,9,2015-05-15 18:06:44,4.0,95.0,22.0,2
10000010000001773,10,2015-03-25 18:06:44,0.0,81.0,86.0,1
10000010000001774,10,2015-05-17 18:06:44,26.0,66.0,9.0,0
10000010000001775,9,2015-04-25 18:06:44,7.0,38.0,81.0,0
10000010000001776,10,2015-05-04 18:06:44,80.0,78.0,4.0,0
10000010000001777,10,2015-03-26 18:06:44,38.0,31.0,49.0,2
10000010000001778,9,2015-05-06 18:06:44,50.0,68.0,63.0,0
10000010000001779,10,2015-05-07 18:06:44,85.0,59.0,47.0,0
10000010000001780,9,2015-04-23 18:06:44,12.0,69.0,62.0,1
10000010000001781,9,2015-05-25 18:06:44,35.0,34.0,38.0,2
10000010000001782,10,2015-04-18 18:06:44,23.0,1.0,62.0,2
10000010000001783,9,2015-05-09 18:06:44,63.0,48.0,83.0,1
10000010000001784,10,2015-04-02 18:06:44,87.0,56.0,40.0,2
10000010000001785,9,2015-04-27 18:06:44,55.0,31.0,26.0,2
10000010000001786,10,2015-03-22 18:06:44,40.0,21.0,93.0,0
10000010000001787,9,2015-04-23 18:06:44,64.0,44.0,100.0,2
10000010000001788,10,2015-03-25 18:06:44,8.0,90.0,59.0,0
10000010000001789,9,2015-04-25 18:06:44,61.0,84.0,27.0,0
10000010000001790,10,2015-05-21 18:06:44,1.0,23.0,7.0,0
10000010000001791,9,2015-06-02 18:06:44,71.0,0.0,20.0,1
10000010000001792,10,2015-04-22 18:06:44,64.0,39.0,36.0,0
10000010000001793,10,2015-03-26 18:06:44,49.0,99.0,66.0,1
10000010000001794,10,2015-05-20 18:06:44,85.0,52.0,52.0,1
10000010000001795,10,2015-05-30 18:06:44,99.0,57.0,5.0,1
10000010000001796,10,2015-06-06 18:06:44,99.0,53.0,39.0,0
10000010000001797,9,2015-05-06 18:06:44,18.0,66.0,57.0,2
10000010000001798,10,2015-05-26 18:06:44,57.0,100.0,24.0,0
10000010000001799,10,2015-04-30 18:06:44,27.0,70.0,41.0,1
10000010000001800,9,2015-04-12 18:06:44,74.0,81.0,30.0,0
10000010000001801,9,2015-04-26 18:06:44,16.0,71.0,54.0,0
10000010000001802,9,2015-05-20 18:06:44,6.0,76.0,36.0,2
10000010000001803,10,2015-03-23 18:06:44,39.0,99.0,24.0,0
10000010000001804,9,2015-05-19 18:06:44,66.0,66.0,53.0,2
10000010000001805,10,2015-05-25 18:06:44,8.0,12.0,67.0,1
10000010000001806,9,2015-04-05 18:06:44,53.0,71.0,44.0,1
10000010000001807,9,2015-03-17 18:06:44,1.0,50.0,45.0,0
10000010000001808,9,2015-03-17 18:06:44,62.0,71.0,19.0,2
10000010000001809,9,2015-05-30 18:06:44,19.0,67.0,47.0,2
10000010000001810,10,2015-06-09 18:06:44,29.0,56.0,26.0,1
10000010000001811,9,2015-04-15 18:06:44,10.0,63.0,37.0,1
10000010000001812,10,2015-05-26 18:06:44,40.0,11.0,35.0,0
10000010000001813,10,2015-03-12 18:06:44,53.0,34.0,34.0,0
10000010000001814,9,2015-05-27 18:06:44,14.0,3.0,41.0,0
10000010000001815,9,2015-04-24 18:06:44,54.0,18.0,67.0,1
10000010000001816,9,2015-04-03 18:06:44,2.0,80.0,100.0,0
10000010000001817,10,2015-03-12 18:06:44,94.0,66.0,29.0,2
10000010000001818,9,2015-03-29 18:06:44,80.0,87.0,81.0,1
10000010000001819,9,2015-06-08 18:06:44,55.0,64.0,52.0,2
10000010000001820,9,2015-05-07 18:06:44,99.0,19.0,98.0,1
10000010000001821,9,2015-06-01 18:06:44,51.0,73.0,62.0,1
10000010000001822,10,2015-05-27 18:06:44,46.0,74.0,70.0,1
10000010000001823,10,2015-05-19 18:06:44,98.0,87.0,35.0,2
10000010000001824,10,2015-05-17 18:06:44,16.0,52.0,98.0,2
10000010000001825,10,2015-06-05 18:06:44,36.0,63.0,75.0,2
10000010000001826,10,2015-03-23 18:06:44,10.0,91.0,12.0,2
10000010000001827,10,2015-03-15 18:06:44,83.0,78.0,23.0,2
10000010000001828,10,2015-03-16 18:06:44,9.0,11.0,21.0,2
10000010000001829,10,2015-04-14 18:06:44,35.0,100.0,44.0,2
10000010000001830,9,2015-05-13 18:06:44,95.0,66.0,63.0,1
10000010000001831,10,2015-06-03 18:06:44,44.0,55.0,45.0,1
10000010000001832,9,2015-05-06 18:06:44,65.0,49.0,40.0,2
10000010000001833,9,2015-04-29 18:06:44,87.0,26.0,67.0,2
10000010000001834,9,2015-03-13 18:06:44,21.0,71.0,7.0,1
10000010000001835,10,2015-04-02 18:06:44,50.0,27.0,43.0,0
10000010000001836,10,2015-05-18 18:06:44,55.0,70.0,41.0,0
10000010000001837,10,2015-03-30 18:06:44,86.0,71.0,88.0,2
10000010000001838,10,2015-03-26 18:06:44,73.0,42.0,0.0,1
10000010000001839,10,2015-03-26 18:06:44,84.0,50.0,80.0,1
10000010000001840,10,2015-04-16 18:06:44,7.0,16.0,0.0,1
10000010000001841,10,2015-05-03 18:06:44,31.0,67.0,20.0,0
10000010000001842,9,2015-05-14 18:06:44,14.0,38.0,28.0,1
10000010000001843,9,2015-04-08 18:06:44,64.0,39.0,13.0,2
10000010000001844,9,2015-06-01 18:06:44,67.0,50.0,26.0,0
10000010000001845,9,2015-04-10 18:06:44,64.0,29.0,8.0,2
10000010000001846,9,2015-05-23 18:06:44,67.0,80.0,82.0,0
10000010000001847,10,2015-03-19 18:06:44,89.0,90.0,10.0,1
10000010000001848,10,2015-05-14 18:06:44,68.0,72.0,62.0,2
10000010000001849,9,2015-05-17 18:06:44,20.0,25.0,56.0,2
10000010000001850,10,2015-05-15 18:06:44,22.0,1.0,17.0,0
10000010000001851,9,2015-05-11 18:06:44,49.0,15.0,24.0,2
10000010000001852,10,2015-05-14 18:06:44,29.0,13.0,44.0,2
10000010000001853,9,2015-05-30 18:06:44,18.0,86.0,69.0,0
10000010000001854,10,2015-03-21 18:06:44,35.0,61.0,41.0,0
10000010000001855,10,2015-03-19 18:06:44,91.0,72.0,42.0,1
10000010000001856,9,2015-03-23 18:06:44,48.0,21.0,67.0,2
10000010000001857,9,2015-05-16 18:06:44,57.0,50.0,28.0,0
10000010000001858,10,2015-03-28 18:06:44,1.0,45.0,4.0,1
10000010000001859,10,2015-03-17 18:06:44,69.0,42.0,86.0,1
10000010000001860,9,2015-03-17 18:06:44,89.0,60.0,81.0,1
10000010000001861,9,2015-05-13 18:06:44,39.0,37.0,99.0,1
10000010000001862,10,2015-03-25 18:06:44,50.0,74.0,80.0,1
10000010000001863,9,2015-04-15 18:06:44,44.0,67.0,71.0,0
10000010000001864,9,2015-05-01 18:06:44,65.0,64.0,35.0,0
10000010000001865,10,2015-03-21 18:06:44,77.0,100.0,41.0,0
10000010000001866,9,2015-05-07 18:06:44,99.0,59.0,39.0,0
10000010000001867,10,2015-05-26 18:06:44,37.0,88.0,82.0,2
10000010000001868,10,2015-06-03 18:06:44,0.0,85.0,79.0,2
10000010000001869,9,2015-05-21 18:06:44,5.0,2.0,39.0,1
10000010000001870,10,2015-04-27 18:06:44,56.0,97.0,4.0,1
10000010000001871,10,2015-04-26 18:06:44,27.0,37.0,92.0,2
10000010000001872,9,2015-04-24 18:06:44,90.0,39.0,47.0,2
10000010000001873,10,2015-05-04 18:06:44,65.0,50.0,14.0,2
10000010000001874,9,2015-05-28 18:06:44,24.0,91.0,72.0,2
10000010000001875,9,2015-03-19 18:06:44,13.0,12.0,87.0,2
10000010000001876,10,2015-05-24 18:06:44,78.0,22.0,74.0,2
10000010000001877,10,2015-05-24 18:06:44,29.0,63.0,23.0,0
10000010000001878,10,2015-06-09 18:06:44,39.0,85.0,67.0,0
10000010000001879,10,2015-03-14 18:06:44,20.0,81.0,57.0,1
10000010000001880,10,2015-05-13 18:06:44,68.0,56.0,0.0,0
10000010000001881,9,2015-04-30 18:06:44,53.0,42.0,93.0,2
10000010000001882,9,2015-04-01 18:06:44,62.0,10.0,45.0,2
10000010000001883,10,2015-03-13 18:06:44,97.0,82.0,61.0,2
10000010000001884,10,2015-05-31 18:06:44,74.0,7.0,46.0,2
10000010000001885,10,2015-05-29 18:06:44,91.0,2.0,28.0,1
10000010000001886,10,2015-04-24 18:06:44,42.0,79.0,79.0,0
10000010000001887,9,2015-04-03 18:06:44,97.0,55.0,66.0,2
10000010000001888,9,2015-03-29 18:06:44,84.0,96.0,10.0,1
10000010000001889,9,2015-06-06 18:06:44,75.0,8.0,83.0,1
10000010000001890,9,2015-04-21 18:06:44,34.0,9.0,50.0,0
10000010000001891,10,2015-05-23 18:06:44,15.0,30.0,46.0,2
10000010000001892,10,2015-06-02 18:06:44,61.0,32.0,42.0,2
10000010000001893,10,2015-03-22 18:06:44,26.0,10.0,28.0,2
10000010000001894,9,2015-04-11 18:06:44,78.0,85.0,21.0,2
10000010000001895,10,2015-04-14 18:06:44,56.0,48.0,22.0,1
10000010000001896,10,2015-04-10 18:06:44,3.0,56.0,96.0,0
10000010000001897,10,2015-05-28 18:06:44,51.0,11.0,17.0,2
10000010000001898,10,2015-04-24 18:06:44,75.0,91.0,14.0,0
10000010000001899,10,2015-05-14 18:06:44,52.0,11.0,11.0,1
10000010000001900,10,2015-05-14 18:06:44,87.0,30.0,12.0,1
10000010000001901,10,2015-04-04 18:06:44,28.0,100.0,40.0,1
10000010000001902,9,2015-04-08 18:06:44,97.0,35.0,13.0,2
10000010000001903,10,2015-04-18 18:06:44,26.0,58.0,61.0,1
10000010000001904,9,2015-05-21 18:06:44,84.0,66.0,83.0,2
10000010000001905,10,2015-04-27 18:06:44,85.0,21.0,32.0,2
10000010000001906,9,2015-03-12 18:06:44,86.0,73.0,46.0,2
10000010000001907,9,2015-03-28 18:06:44,17.0,72.0,28.0,1
10000010000001908,10,2015-05-29 18:06:44,61.0,89.0,45.0,0
10000010000001909,9,2015-03-16 18:06:44,39.0,26.0,84.0,0
10000010000001910,10,2015-04-08 18:06:44,20.0,13.0,61.0,2
10000010000001911,10,2015-03-23 18:06:44,96.0,20.0,69.0,2
10000010000001912,9,2015-04-27 18:06:44,14.0,30.0,64.0,0
10000010000001913,10,2015-03-19 18:06:44,18.0,38.0,88.0,2
10000010000001914,9,2015-05-24 18:06:44,86.0,58.0,79.0,1
10000010000001915,9,2015-05-29 18:06:44,17.0,19.0,55.0,0
10000010000001916,9,2015-04-30 18:06:44,13.0,86.0,6.0,2
10000010000001917,9,2015-04-10 18:06:44,50.0,57.0,39.0,1
10000010000001918,10,2015-04-12 18:06:44,39.0,12.0,7.0,1
10000010000001919,10,2015-03-28 18:06:44,28.0,17.0,62.0,2
10000010000001920,9,2015-04-01 18:06:44,76.0,90.0,96.0,2
10000010000001921,9,2015-05-03 18:06:44,39.0,62.0,99.0,2
10000010000001922,10,2015-03-28 18:06:44,33.0,21.0,16.0,0
10000010000001923,9,2015-03-14 18:06:44,41.0,1.0,66.0,0
10000010000001924,10,2015-04-29 18:06:44,43.0,94.0,31.0,2
10000010000001925,9,2015-06-04 18:06:44,35.0,72.0,8.0,0
10000010000001926,10,2015-06-01 18:06:44,94.0,53.0,14.0,1
10000010000001927,10,2015-03-17 18:06:44,94.0,83.0,98.0,2
10000010000001928,9,2015-06-08 18:06:44,44.0,18.0,26.0,2
10000010000001929,10,2015-04-06 18:06:44,8.0,92.0,96.0,0
10000010000001930,10,2015-04-04 18:06:44,37.0,32.0,35.0,0
10000010000001931,10,2015-03-23 18:06:44,4.0,94.0,73.0,2
10000010000001932,10,2015-05-05 18:06:44,82.0,45.0,14.0,1
10000010000001933,9,2015-05-11 18:06:44,54.0,88.0,58.0,0
10000010000001934,10,2015-04-13 18:06:44,61.0,10.0,34.0,0
10000010000001935,9,2015-03-28 18:06:44,81.0,7.0,62.0,0
10000010000001936,10,2015-03-23 18:06:44,97.0,64.0,60.0,0
10000010000001937,10,2015-03-22 18:06:44,95.0,39.0,94.0,1
10000010000001938,10,2015-04-22 18:06:44,37.0,38.0,4.0,1
10000010000001939,10,2015-05-10 18:06:44,76.0,62.0,43.0,2
10000010000001940,10,2015-05-04 18:06:44,84.0,4.0,25.0,0
10000010000001941,10,2015-04-07 18:06:44,29.0,100.0,67.0,1
10000010000001942,9,2015-04-17 18:06:44,56.0,20.0,32.0,2
10000010000001943,9,2015-03-15 18:06:44,12.0,59.0,25.0,2
10000010000001944,9,2015-03-21 18:06:44,75.0,71.0,70.0,0
10000010000001945,9,2015-03-18 18:06:44,26.0,29.0,71.0,0
10000010000001946,10,2015-05-27 18:06:44,56.0,47.0,20.0,2
10000010000001947,9,2015-05-22 18:06:44,52.0,19.0,34.0,0
10000010000001948,9,2015-05-28 18:06:44,67.0,46.0,92.0,0
10000010000001949,10,2015-04-14 18:06:44,21.0,63.0,20.0,0
10000010000001950,10,2015-05-05 18:06:44,16.0,19.0,73.0,0
10000010000001951,10,2015-06-08 18:06:44,12.0,68.0,5.0,0
10000010000001952,10,2015-03-19 18:06:44,25.0,93.0,83.0,0
10000010000001953,10,2015-04-04 18:06:44,68.0,80.0,89.0,1
10000010000001954,10,2015-04-18 18:06:44,53.0,56.0,40.0,0
10000010000001955,10,2015-03-25 18:06:44,6.0,5.0,49.0,1
10000010000001956,9,2015-03-30 18:06:44,3.0,14.0,52.0,0
10000010000001957,10,2015-05-31 18:06:44,86.0,48.0,94.0,1
10000010000001958,9,2015-05-22 18:06:44,96.0,0.0,60.0,2
10000010000001959,9,2015-04-02 18:06:44,90.0,28.0,49.0,2
10000010000001960,10,2015-03-18 18:06:44,43.0,27.0,30.0,1
10000010000001961,9,2015-04-16 18:06:44,3.0,21.0,79.0,0
10000010000001962,9,2015-06-03 18:06:44,18.0,58.0,0.0,2
10000010000001963,9,2015-05-04 18:06:44,58.0,57.0,41.0,2
10000010000001964,9,2015-03-23 18:06:44,12.0,68.0,3.0,1
10000010000001965,10,2015-03-29 18:06:44,75.0,52.0,45.0,0
10000010000001966,10,2015-03-12 18:06:44,79.0,75.0,63.0,1
10000010000001967,10,2015-04-07 18:06:44,76.0,100.0,3.0,0
10000010000001968,10,2015-06-08 18:06:44,26.0,17.0,43.0,0
10000010000001969,10,2015-05-24 18:06:44,64.0,48.0,29.0,1
10000010000001970,10,2015-04-19 18:06:44,23.0,65.0,21.0,0
10000010000001971,10,2015-04-30 18:06:44,5.0,13.0,47.0,1
10000010000001972,9,2015-05-18 18:06:44,64.0,54.0,47.0,0
10000010000001973,9,2015-05-14 18:06:44,4.0,47.0,0.0,1
10000010000001974,9,2015-03-30 18:06:44,31.0,36.0,87.0,0
10000010000001975,10,2015-05-15 18:06:44,97.0,31.0,39.0,1
10000010000001976,9,2015-05-19 18:06:44,49.0,96.0,29.0,0
10000010000001977,9,2015-05-15 18:06:44,77.0,2.0,74.0,1
10000010000001978,9,2015-03-16 18:06:44,46.0,65.0,98.0,0
10000010000001979,9,2015-06-05 18:06:44,6.0,99.0,54.0,2
10000010000001980,10,2015-04-08 18:06:44,72.0,76.0,98.0,0
10000010000001981,9,2015-04-15 18:06:44,99.0,4.0,11.0,1
10000010000001982,10,2015-03-20 18:06:44,88.0,12.0,28.0,1
10000010000001983,10,2015-03-15 18:06:44,14.0,10.0,84.0,1
10000010000001984,9,2015-04-21 18:06:44,89.0,34.0,43.0,2
10000010000001985,9,2015-05-28 18:06:44,17.0,28.0,90.0,0
10000010000001986,10,2015-04-09 18:06:44,77.0,70.0,29.0,1
10000010000001987,9,2015-03-27 18:06:44,64.0,43.0,90.0,1
10000010000001988,10,2015-05-14 18:06:44,51.0,94.0,5.0,2
10000010000001989,10,2015-03-22 18:06:44,1.0,54.0,70.0,0
10000010000001990,10,2015-03-23 18:06:44,20.0,43.0,50.0,2
10000010000001991,9,2015-06-03 18:06:44,2.0,36.0,81.0,0
10000010000001992,10,2015-05-05 18:06:44,32.0,45.0,57.0,1
10000010000001993,9,2015-03-17 18:06:44,62.0,41.0,26.0,1
10000010000001994,10,2015-05-01 18:06:44,55.0,60.0,8.0,1
10000010000001995,10,2015-05-08 18:06:44,36.0,57.0,90.0,1
10000010000001996,9,2015-06-04 18:06:44,46.0,36.0,22.0,0
10000010000001997,9,2015-06-01 18:06:44,13.0,23.0,81.0,2
10000010000001998,9,2015-03-12 18:06:44,22.0,75.0,71.0,2
10000010000001999,9,2015-05-02 18:06:44,70.0,13.0,78.0,2
10000010000002000,9,2015-06-08 18:06:44,44.0,35.0,40.0,1
10000010000002001,10,2015-05-04 18:06:44,53.0,48.0,50.0,2
10000010000002002,10,2015-04-24 18:06:44,29.0,7.0,14.0,1
10000010000002003,9,2015-05-08 18:06:44,21.0,10.0,84.0,2
10000010000002004,10,2015-06-04 18:06:44,31.0,18.0,11.0,0
10000010000002005,10,2015-05-12 18:06:44,10.0,92.0,13.0,2
10000010000002006,10,2015-03-15 18:06:44,81.0,47.0,58.0,1
10000010000002007,9,2015-04-15 18:06:44,71.0,55.0,56.0,0
