totalLoanAmount,totalLoanNum,rate,financeAmount,due,totalReturnNum,toBeReturnAmoun,occupationYear,carBuyDate,age,carEstimatePrice,personalIncome
-0.5835,-1.2578,-0.1771,-0.0365,-0.3025,-1.2387,-0.4213,-0.2759,0.7761,-0.1125,-0.1111,-0.6314
0.1387,0.7367,-0.1771,-0.2184,-0.3025,0.5732,0.6985,-1.0370,-0.8732,-0.1947,-0.1746,-0.4063
0.0796,0.7367,-0.1771,-0.2912,-0.3025,0.9355,-0.4213,-0.8516,-1.4224,-0.1360,0.0794,0.7190
-0.3800,0.0719,-0.1771,-0.5458,-0.3025,0.2108,-0.4213,0.3557,-0.8732,-0.1360,-0.6508,-0.4814
2.4036,0.4043,-0.1771,1.9641,-0.3025,0.5732,-0.4213,-0.6839,0.2269,0.0754,0.8413,0.4189
-0.4850,-0.9254,-0.1771,-0.2184,-0.3025,-0.8763,-0.4213,-0.0521,0.7761,0.0989,-0.4920,-0.0312
-0.0123,1.0692,-0.1771,-0.4367,-0.3025,0.9355,0.5009,0.3376,1.8762,-0.0420,-0.5555,-0.5564
-0.6426,-0.9254,1.5093,-0.6549,3.1725,-0.8763,-0.4213,-0.7759,-0.3224,0.1106,-0.7778,-0.4814
0.6967,-0.5930,-0.1771,1.6004,-0.3025,-0.5139,-0.4213,1.0064,-0.8732,-0.0303,1.2223,1.4692
0.4341,0.0719,-0.1771,0.3636,-0.3025,0.2108,-0.4213,-0.1631,1.3254,-0.0303,0.0159,0.7190
-0.4719,-0.5930,-0.1771,-0.4367,-0.3025,-0.5139,-0.4213,-0.5332,0.2269,-0.1007,-0.6825,-0.6314
-0.2749,0.7367,-0.1771,-0.5822,-0.3025,0.9355,-0.4213,0.1155,1.3254,0.0754,-0.4285,-0.4814
-0.4325,1.7340,-0.1771,-0.7277,-0.3025,1.6603,-0.2105,-0.4589,-0.3224,-0.1947,-0.7460,-0.6614
-0.6111,-0.2605,-0.1771,-0.7422,-0.3025,-0.1516,-0.4213,-0.2735,-0.8732,-0.0185,-0.6825,-0.6014
1.6289,1.0692,-1.8634,0.6546,-0.8817,1.2979,-0.4213,-0.5332,-0.8732,-0.0185,1.7302,-0.0312
-0.1042,0.7367,-1.8634,-0.4367,-0.7369,0.5732,0.5009,-0.8125,-1.4224,0.0284,-0.4285,-0.1813
-0.0911,-0.2605,-0.1771,-0.2184,-0.3025,-0.1516,-0.4213,0.2465,1.3254,0.0989,0.2064,-0.4363
-0.3800,-0.2605,-0.1771,-0.4367,-0.3025,-0.1516,-0.4213,0.0000,-0.3224,0.0049,-0.5873,-0.3313
-0.5704,-0.5930,-0.1771,-0.6186,-0.3025,-0.5139,-0.4213,1.9728,0.7761,-0.0420,-0.7778,-0.3313
3.3883,1.4016,-0.1771,1.6004,-0.3025,1.2979,4.0000,0.6186,-0.8732,-0.2181,2.7461,0.7190
0.0402,0.4043,-0.1771,-0.2184,-0.3025,0.5732,-0.4213,-0.4948,-0.8732,0.1106,-0.6190,-0.3313
-0.3498,1.4016,-0.1771,-0.6913,-0.3025,1.2979,0.0003,-0.7741,-1.4224,-0.1242,-0.6825,-0.4964
-0.4981,0.4043,-0.1771,-0.7277,-0.3025,0.5732,-0.4213,-0.3473,1.8762,0.1576,-0.8095,-0.4814
-0.0255,2.0664,-0.1771,-0.5822,-0.3025,2.0226,0.2374,0.6370,0.7761,-0.0303,-0.7460,-0.4814
0.1190,0.4043,-0.1771,-0.1457,-0.3025,0.5732,-0.4213,1.0821,-1.4224,-0.0772,-0.3651,-0.4814
2.3379,-0.2605,-0.1771,3.0554,-0.3025,-0.1516,-0.4213,0.1545,-0.3224,-0.4764,2.7461,0.7190
0.3947,0.0719,-0.1771,0.2181,-0.3025,0.2108,-0.4213,-0.6802,-1.4224,0.0636,0.4604,0.2688
-0.6557,-1.2578,-0.1771,-0.4367,-0.3025,-1.2387,-0.4213,-0.2716,-0.3224,-0.1594,-0.3651,0.1188
0.6179,2.7313,-0.1771,-0.3639,-0.3025,2.7474,0.6326,-0.2173,0.2269,0.0049,-0.5555,0.0000
1.3663,0.7367,-0.1771,0.7274,-0.3025,0.9355,-0.4213,0.1923,0.7761,-0.0420,0.1429,-0.0312
1.1431,0.4043,-0.1771,0.8001,-0.3025,0.5732,-0.4213,-0.3272,-0.8732,-0.0420,1.4763,-0.4063
-0.4850,-0.2605,-0.1771,-0.5822,-0.3025,-0.1516,-0.4213,-0.6619,-0.8732,0.1576,-0.7143,-0.4814
-0.3997,0.0719,-0.1771,-0.5458,-0.3025,0.2108,-0.4213,-0.0485,-1.4224,0.0049,-0.3651,-0.4814
-0.4128,1.4016,-0.1771,-0.7277,-0.3025,1.2979,-0.0919,-0.3832,-0.8732,-0.1125,-0.6825,-0.6314
0.0402,0.0719,-0.1771,-0.0729,-0.3025,0.2108,-0.4213,-0.4935,0.2269,-0.1594,-0.1746,-0.0312
-0.3078,2.0664,-0.1771,-0.6913,-0.3025,2.0226,-0.0919,0.5266,0.2269,0.1223,-0.7460,-0.5114
0.1977,1.4016,-0.1771,-0.3639,-0.3025,1.2979,0.6326,-0.2338,0.7761,0.0989,-0.4285,0.7190
-0.3406,1.7340,-0.1771,-0.7095,-0.3025,1.6603,-0.0590,-0.6984,-0.8732,-0.1360,-0.7460,-0.6164
3.1914,-0.2605,-0.1771,4.0000,-0.3025,-0.1516,-0.4213,1.2136,-1.4224,-0.0185,3.6985,1.4692
0.8280,-0.5930,1.5093,1.9641,1.4350,-0.5139,-0.4213,-1.1070,-0.3224,-0.1007,0.8413,1.7692
-0.6557,-1.2578,1.5093,-0.4367,1.4350,-1.2387,-0.4213,1.1204,0.2269,0.0284,-0.4920,-0.6314
-0.5507,-1.2578,-1.8634,0.1453,-0.7369,-1.2387,-0.4213,-0.5302,-1.4224,-0.1712,0.6508,-0.3313
-0.2224,-0.9254,1.5093,0.5091,2.3038,-0.8763,-0.4213,0.0443,1.3254,-0.0890,-0.1746,2.2193
-0.6820,-1.2578,1.5093,-0.5822,1.4350,-1.2387,-0.4213,-0.9387,0.2269,-0.1477,-0.6190,-0.6689
-0.4522,0.4043,1.5093,-0.6186,1.4350,-0.1516,0.1715,-0.7722,0.2269,0.0284,-0.8095,1.4692
0.2371,-0.5930,-0.1771,0.8729,-0.3025,-0.5139,-0.4213,-0.9943,-1.4224,-0.1477,0.9683,-0.0312
-0.1305,0.0719,1.5093,-0.2184,1.4350,-0.1516,0.7644,-0.9198,0.2269,0.0402,-0.6825,2.2193
-0.6163,-1.2578,1.5093,-0.2184,1.4350,-1.2387,-0.4213,-1.0503,-0.8732,-0.1947,-0.1111,2.2193
-0.6426,-1.2578,-0.1771,-0.3639,-0.3025,-1.2387,-0.4213,1.6594,1.8762,0.1458,-0.2381,2.2193
-0.4981,-0.9254,3.1957,-0.2912,4.0000,-0.8763,-0.4213,0.6021,1.8762,0.0402,-0.6508,-0.6314
-0.1962,1.4016,-0.1771,-0.6186,-0.3025,1.2979,0.1715,-0.1223,1.8762,-0.0303,-0.6190,-0.5564
0.0730,0.4043,-0.1771,-0.1457,-0.3025,0.5732,-0.4213,-0.0844,0.2269,-0.0185,-0.3651,-0.3313
-0.4850,-0.5930,-0.1771,-0.5094,-0.3025,-0.5139,-0.4213,-0.0472,-0.3224,-0.0772,0.4604,-0.3313
-0.3865,0.0719,-0.1771,-0.5458,-0.3025,0.2108,-0.4213,-0.4551,-0.3224,-0.2064,-0.4603,-0.4814
0.9068,0.4043,-0.1771,0.3636,-0.3025,0.5732,-0.4213,-0.9192,-1.4224,-0.1712,0.3969,-0.0312
-0.5310,-0.2605,1.5093,-0.5822,1.4350,-0.5139,0.0398,0.0000,3.5240,-0.0772,-0.6190,-0.6314
0.6836,1.7340,-0.1771,0.3636,-0.3025,0.9355,0.7644,-0.2870,0.2269,0.0049,0.2064,0.5689
-0.2355,-0.5930,-0.1771,-0.0002,-0.3025,-0.5139,-0.4213,0.1021,-0.3224,-0.1125,-0.0476,-0.1813
-0.2224,0.0719,-0.1771,-0.2184,-0.3025,-0.1516,-0.4213,-0.2869,0.7761,-0.2064,0.2064,-0.6314
-0.5375,-0.2605,-0.1771,-0.6549,-0.3025,-0.1516,-0.4213,-0.6765,-0.3224,0.0402,-0.7460,-0.7064
-0.4850,0.4043,-0.1771,-0.8732,-0.3025,0.2108,0.1057,-0.5089,0.7761,-0.1594,-0.4285,-0.1063
-0.2224,1.4016,-0.1771,-0.5822,-0.3025,1.2979,0.1057,0.3638,0.7761,-0.1360,-0.4285,-0.4814
-0.5507,-0.5930,-0.1771,-0.5822,-0.3025,-0.5139,-0.4213,1.7552,1.3254,0.1576,-0.5555,-0.4814
-0.3537,0.7367,-0.1771,-0.6549,-0.3025,0.9355,-0.4213,1.7181,0.0000,0.0871,-0.5555,-0.6314
-0.3931,1.4016,-0.1771,-0.7277,-0.3025,1.2979,-0.0261,0.0656,-0.3224,-0.1007,-0.6825,-0.3313
-0.7082,-1.2578,-1.8634,-0.7277,-0.7369,-1.2387,-0.4213,-0.8984,-1.4224,-0.1007,-0.4920,-0.3313
0.0402,-1.2578,1.5093,3.4192,1.4350,-1.2387,-0.4213,-0.3602,-1.4224,0.0284,4.0000,3.7197
-0.3537,-1.2578,1.5093,1.2366,1.4350,-1.2387,-0.4213,-1.0473,-0.8732,0.0167,0.7778,-0.0312
-0.5113,-1.2578,-0.1771,0.3636,-0.3025,-1.2387,-0.4213,-1.2509,0.7761,0.1106,0.2064,-0.4814
-0.4719,-0.5930,-0.1771,-0.4367,-0.3025,-0.5139,-0.4213,0.6783,0.7761,-0.0185,-0.5555,-0.0312
-0.5507,-1.2578,3.1957,0.1453,4.0000,-1.2387,-0.4213,-0.8430,0.7761,-0.1829,0.8413,-0.6764
-0.3931,0.0719,1.5093,-0.3639,1.4350,-0.1516,0.1057,0.1967,0.7761,0.0636,-0.6190,-0.3913
-0.6557,-0.9254,-0.1771,-0.6913,-0.3025,-0.8763,-0.4213,0.1412,0.7761,-0.0185,-0.8095,-0.6614
-0.5769,0.0719,1.5093,-0.7277,1.4350,-0.1516,-0.1578,1.1241,1.3254,0.0402,-0.8095,-0.3463
-0.0911,-0.2605,-0.1771,0.5091,-0.3025,-0.1516,-0.4213,0.2526,1.3254,0.0989,0.0159,-0.0312
-0.2749,-0.5930,-0.1771,-0.0729,-0.3025,-0.5139,-0.4213,0.1417,0.7761,-0.0185,-0.4285,-0.3763
-0.6688,-1.2578,3.1957,-0.5094,4.0000,-1.2387,-0.4213,-0.0437,-0.3224,-0.1477,-0.1746,-0.1513
0.4341,-1.2578,-0.1771,4.0000,0.5662,-1.2387,-0.4213,-0.3595,-1.4224,0.0636,4.0000,2.2193
-0.4207,-0.2605,1.5093,-0.4367,1.4350,-0.5139,0.3834,-1.1028,-0.8732,0.0049,-0.6825,0.5689
-0.3865,0.0719,1.5093,-0.4367,1.4350,-0.1516,-0.0919,2.0344,2.4254,-0.0068,-0.7143,-0.6314
-0.6426,-0.9254,-0.1771,-0.6549,-0.3025,-0.8763,-0.4213,-0.5820,-1.4224,-0.1360,-0.7778,-0.3313
-0.6163,-0.9254,-0.1771,-0.5822,-0.3025,-0.8763,-0.4213,-1.0094,-0.8732,-0.1712,-0.5047,-0.6614
-0.5704,-0.2605,-0.1771,-0.6913,-0.3025,-0.1516,-0.4213,-0.3595,-0.8732,-0.0772,-0.8349,-0.6614
0.3107,1.7340,-0.1771,-0.2912,-0.3025,1.6603,-0.4213,0.7540,0.7761,0.0284,-0.4920,-0.4814
-0.3800,-0.9254,-0.1771,0.0726,-0.3025,-0.8763,-0.4213,0.2343,-0.3224,-0.0185,-0.3651,-0.3313
-0.5901,-1.2578,1.5093,-0.0729,1.4350,-1.2387,-0.4213,3.8167,-1.4224,0.0284,-0.0476,0.4189
-0.5809,0.0719,1.5093,-0.7277,1.4350,-0.1516,-0.1315,0.0000,-0.8732,0.0519,-0.6190,-0.6314
-0.1174,-0.2605,-0.1771,-0.0729,-0.3025,-0.1516,-0.4213,2.3509,1.3254,0.0049,-0.3651,-0.4814
0.1190,0.4043,-0.1771,-0.1457,-0.3025,0.5732,-0.4213,1.7015,2.4254,-0.0538,-0.1111,-0.4063
-0.6820,-1.2578,-0.1771,-0.5822,-0.3025,-1.2387,-0.4213,-1.2497,0.7761,-0.1477,-0.7460,-0.3313
-0.6426,-0.9254,1.5093,-0.6549,1.4350,-0.8763,-0.4213,-0.9900,-1.4224,-0.2416,-0.7460,-0.4363
-0.4062,-0.9254,-1.8634,-0.0729,-0.7369,-0.8763,-0.4213,-1.0832,-1.4224,-0.1360,0.5239,-0.0312
-0.2224,-0.2605,-0.1771,-0.2184,-0.3025,-0.1516,-0.4213,0.2168,0.7761,0.0989,-0.4920,-0.4814
-0.4850,-0.9254,-0.1771,-0.2184,-0.3025,-0.8763,-0.4213,-1.0832,0.2269,-0.0890,-0.3651,-0.6314
-0.6688,-1.2578,-0.1771,-0.5094,-0.3025,-1.2387,-0.4213,0.1235,0.2269,0.0754,-0.3651,-0.1813
-0.3800,0.7367,-0.1771,-0.6549,-0.3025,0.9355,-0.4213,-0.9899,-0.3224,-0.1242,-0.7460,-0.3313
4.0000,1.0692,-0.1771,4.0000,-0.3025,1.2979,-0.4213,-0.1357,-0.3224,-0.1477,3.3811,0.7190
-0.1962,0.0719,-0.1771,-0.2184,0.5662,0.2108,-0.4213,-0.3022,1.8762,-0.0890,-0.5555,0.4189
-0.4102,-0.2605,1.5093,-0.4367,1.4350,-0.1516,-0.4213,0.4576,1.8762,0.0167,-0.5238,-0.1813
-0.2224,0.0719,-0.1771,-0.3639,-0.3025,0.2108,-0.4213,-0.9150,-1.4224,-0.1007,-0.3016,-0.6314
-0.4850,-0.2605,1.5093,-0.5822,1.4350,-0.8763,0.8961,0.0308,0.7761,-0.0890,-0.6825,0.1188
-0.6294,-0.9254,-0.1771,-0.6549,-0.3025,-0.8763,-0.4213,0.7735,-0.3224,0.1458,-0.7143,-0.5264
-0.3143,-1.2578,-0.1771,1.4549,-0.3025,-1.2387,-0.4213,-0.9332,0.2269,-0.1829,2.7461,-0.0312
-0.6426,-0.9254,-1.8634,-0.5822,-0.7369,-0.8763,-0.4213,-1.1557,-0.8732,-0.0303,-0.5873,-0.1063
-0.0911,-1.2578,-1.8634,2.6917,-0.8817,-1.2387,-0.4213,-0.3954,-0.8732,0.0167,2.4287,2.2193
1.8521,-0.2605,-0.1771,2.6917,-0.3025,-0.1516,-0.4213,-0.3199,-0.3224,-0.1829,1.9842,1.4692
-0.2618,-0.5930,1.5093,-0.0002,1.4350,-0.8763,0.5920,-0.8218,-0.3224,-0.0655,-0.2381,-0.4814
1.9834,-0.2605,-0.1771,2.8372,-0.3025,-0.1516,-0.4213,1.5911,1.3254,0.0284,1.8572,-0.0312
0.0927,0.4043,-0.1771,-0.2184,-0.3025,0.5732,-0.4213,4.0000,-0.3224,0.1106,-0.2381,-0.1813
-0.0123,0.0719,-0.1771,-0.2184,-0.3025,0.2108,-0.4213,-0.9320,0.0000,0.1341,-0.3651,-0.0312
-0.2487,1.4016,-0.1771,-0.6549,-0.3025,1.2979,0.1057,-0.0600,0.7761,0.0049,-0.8095,-0.3313
-0.4850,1.0692,-0.1771,-0.7641,-0.3025,1.2979,-0.4213,3.1144,0.0000,-0.0185,-0.6508,-0.6539
4.0000,1.7340,-0.1771,2.3279,-0.3025,1.6603,4.0000,1.0910,-0.3224,0.0636,2.7461,1.4692
0.4866,1.4016,-0.1771,-0.1457,-0.3025,1.6603,-0.4213,-0.3935,0.7761,-0.0890,-0.1746,0.7190
-0.6951,-1.2578,-0.1771,-0.6549,-0.3025,-1.2387,-0.4213,0.3302,2.9747,-0.0655,-0.6825,-0.4814
-0.5507,0.7367,-0.1771,-0.8004,-0.3025,0.9355,-0.4213,-0.8941,-0.8732,-0.0303,-0.8413,-0.6764
3.0601,1.0692,-0.1771,1.9641,-0.3025,0.9355,3.2015,0.0331,0.7761,0.0284,1.5397,2.2193
-0.5638,-0.5930,-0.1771,-0.6549,-0.3025,-0.5139,-0.4213,0.5728,0.7761,-0.1594,-0.6825,-0.3313
2.4036,0.4043,-0.1771,1.9641,-0.3025,0.2108,4.0000,-0.4473,0.7761,0.0049,1.1588,1.4692
0.6310,0.7367,-0.1771,0.1453,-0.3025,0.5732,1.5548,1.0741,-0.3224,0.0049,-0.1111,-0.0312
-0.5901,-1.2578,-0.1771,-0.0729,-0.3025,-1.2387,-0.4213,-0.3369,-0.3224,-0.0185,-0.3651,-0.6314
-0.1699,-0.5930,-1.8634,0.1453,-0.7369,-0.5139,-0.4213,-0.5217,-1.4224,-0.1712,0.6508,-0.3313
-0.1699,0.4043,-0.1771,-0.3639,-0.3025,0.5732,-0.4213,-0.0765,0.2269,-0.1829,-0.4285,-0.6614
-0.2749,1.0692,-0.1771,-0.6186,-0.3025,0.9355,0.1715,-0.2618,0.2269,0.0049,-0.6190,-0.1813
-0.2224,-1.2578,-0.1771,1.9641,-0.3025,-1.2387,-0.4213,-0.7443,0.2269,0.0636,1.4763,2.2193
-0.6426,-1.2578,1.5093,-0.3639,1.4350,-1.2387,-0.4213,0.0343,-0.8732,0.0519,-0.3016,-0.3313
3.8479,0.7367,-0.1771,2.6917,-0.3025,0.5732,4.0000,-0.1692,0.2269,-0.0420,1.6667,2.2193
-0.6294,-0.9254,-0.1771,-0.6186,-0.3025,-0.8763,-0.4213,4.0000,-0.3224,0.1341,-0.7778,-0.6014
-0.1568,-0.5930,-0.1771,0.1453,-0.3025,-0.5139,-0.4213,-0.2612,-1.4224,-0.2181,0.0794,-0.7064
-0.4979,0.0719,-0.1771,-0.6549,-0.3025,0.2108,-0.4213,-0.3734,-0.8732,-0.1007,-0.7968,-0.7334
0.8280,-0.2605,1.5093,1.2366,1.4350,-0.5139,3.5309,0.4448,0.7761,0.0402,0.7143,0.7190
1.7471,1.7340,-0.1771,0.4363,-0.3025,1.6603,1.8183,-0.2796,0.7761,-0.0890,0.2699,-0.0312
0.0402,0.0719,1.5093,0.1453,1.4350,-0.5139,1.5548,-0.2235,0.2269,-0.1007,-0.3651,-0.0312
-0.4325,-0.5930,-0.1771,-0.3639,-0.3025,-0.5139,-0.4213,-1.1143,-0.8732,0.0284,-0.3968,-0.4814
-0.3275,-0.2605,1.5093,-0.3639,1.4350,-0.5139,0.6326,0.0162,0.2269,-0.0655,-0.6190,-0.4814
-0.1962,0.7367,-0.1771,-0.5094,-0.3025,0.9355,-0.4213,-0.3168,-0.8732,0.0167,-0.8095,-0.3313
0.3028,1.0692,-0.1771,-0.1457,-0.3025,0.9355,0.7644,-0.5754,-1.4224,-0.1594,-0.2381,-0.5114
-0.5113,-0.5930,-0.1771,-0.5094,-0.3025,-0.5139,-0.4213,2.0410,0.2269,-0.0303,-0.6508,-0.4814
1.2810,2.0664,-0.1771,0.0726,-0.3025,2.0226,0.8302,-0.9467,0.7761,0.1341,0.4604,-0.6014
0.3028,0.7367,-0.1771,-0.1457,-0.3025,0.9355,-0.4213,-0.7802,-0.8732,-0.0890,0.0794,0.1188
-0.3078,-0.5930,-0.1771,-0.1457,-0.3025,-0.5139,-0.4213,-0.6869,1.8762,-0.0068,-0.3016,0.4189
-0.2224,-0.2605,-0.1771,-0.2184,-0.3025,-0.1516,-0.4213,-0.2784,-1.4224,-0.1947,0.0794,-0.6839
-0.4850,-1.2578,-0.1771,0.5091,-0.3025,-1.2387,-0.4213,2.0424,-0.3224,0.0167,0.7143,0.7190
-0.3275,-0.2605,1.5093,-0.3639,1.4350,-0.5139,0.6326,1.5967,2.4254,0.0989,-0.6190,-0.0312
-0.5901,-0.5930,-0.1771,-0.6549,-0.3025,-0.5139,-0.4213,0.0016,-0.3224,-0.1242,-0.6825,-0.6314
0.5391,0.7367,-0.1771,0.0726,-0.3025,0.9355,-0.4213,0.3734,0.2269,0.0284,-0.1111,-0.0312
-0.0649,-0.2605,-1.8634,0.0726,-0.7369,-0.1516,-0.4213,-1.0754,-1.4224,-0.1360,0.5239,-0.0312
-0.2749,-1.2578,-0.1771,1.6731,-0.3025,-1.2387,-0.4213,0.7997,0.2269,0.2163,1.2223,3.7197
-0.1174,1.0692,-0.1771,-0.5094,-0.3025,0.9355,0.3691,0.5582,1.8762,0.0754,-0.6825,-0.3313
0.1190,2.0664,-0.1771,-0.5094,-0.3025,2.0226,0.3691,-0.5174,1.3254,0.0049,-0.7587,-0.3313
-0.2539,1.0692,-0.1771,-0.5240,-0.3025,0.9355,0.0793,-0.8528,-0.8732,-0.1947,-0.4285,-0.4063
-0.6058,-0.2605,1.5093,-0.7277,1.4350,-0.5139,-0.0788,-0.5552,2.4254,-0.0890,-0.8413,-0.2563
-0.4325,0.0719,-0.1771,-0.6549,-0.3025,0.2108,-0.4213,-0.3503,-0.3224,-0.0890,-0.6190,-0.4814
0.7098,2.0664,-0.1771,-0.2184,-0.3025,2.0226,0.7644,-0.3131,-0.3224,0.0167,-0.3651,-0.6314
-0.2973,0.4043,-0.1771,-0.6695,-0.3025,0.5732,-0.4213,-0.3320,-0.8732,-0.2064,-0.4920,-0.5564
1.6289,1.0692,-1.8634,0.6546,-0.8817,1.2979,-0.4213,-0.5167,-0.8732,-0.0185,1.7302,-0.0312
-0.3275,-0.2605,1.5093,-0.3639,1.4350,-0.5139,0.6326,-0.4058,-1.4224,-0.1360,-0.4920,-0.6314
-0.6426,-0.9254,-0.1771,-0.6549,-0.3025,-1.2387,0.1057,-0.3497,-0.8732,-0.1360,-0.5238,-0.4814
-0.6163,-0.9254,-1.8634,-0.5822,-0.7369,-0.8763,-0.4213,-1.1473,-0.8732,-0.0303,-0.5873,-0.1063
-0.7082,-1.2578,-1.8634,-0.7277,-0.7369,-1.2387,-0.4213,-0.3497,1.3254,-0.1477,-0.7460,-0.6314
0.2371,-0.5930,-0.1771,0.8729,-0.3025,-0.5139,-0.4213,0.0404,0.2269,0.0049,0.3334,0.7190
0.0796,0.7367,-0.1771,-0.2912,-0.3025,0.9355,-0.4213,-0.8315,-1.4224,-0.1360,0.0794,0.7190
-0.3800,0.0719,-0.1771,-0.5458,-0.3025,0.2108,-0.4213,0.3758,-0.8732,-0.1360,-0.6508,-0.4814
4.0000,1.0692,-0.1771,4.0000,-0.3025,0.9355,4.0000,1.6186,0.2269,0.0636,3.3811,1.4692
-0.5375,-0.2605,-0.1771,-0.6549,-0.3025,-0.1516,-0.4213,-0.6826,0.7761,0.0167,-0.6825,-0.6314
-0.0123,1.0692,-0.1771,-0.4367,-0.3025,0.9355,0.5009,0.3571,1.8762,-0.0420,-0.5555,-0.5564
-0.1568,1.0692,-0.1771,-0.5094,-0.3025,0.9355,0.2374,-1.1277,-0.3224,-0.0890,-0.6190,-0.4814
-0.5244,-0.2605,-0.1771,-0.6549,-0.3025,-0.1516,-0.4213,1.5638,-0.3224,0.0754,-0.6825,-0.6614
-0.0911,-0.9254,1.5093,0.8729,1.4350,-0.8763,-0.4213,-0.5894,-0.8732,0.0049,0.3334,0.1188
-0.4850,-0.9254,-0.1771,-0.2184,-0.3025,-0.8763,-0.4213,-0.0321,0.7761,0.0989,-0.4920,-0.0312
-0.0911,-0.9254,-0.1771,0.8729,-0.3025,-0.8763,-0.4213,-1.0534,0.7761,0.0284,0.7143,0.7190
-0.3012,-0.2605,1.5093,-0.2912,1.4350,-0.5139,0.6326,0.5613,0.2269,0.0519,-0.4285,-0.5564
3.3883,1.4016,-0.1771,1.6004,-0.3025,1.2979,4.0000,0.6375,-0.8732,-0.2181,2.7461,0.7190
0.7886,-0.2605,1.5093,1.2366,1.4350,-0.5139,3.3991,-0.9589,-1.4224,-0.1712,0.8413,-0.0312
-0.3800,-0.2605,-0.1771,-0.4367,-0.3025,-0.5139,0.5009,-1.2003,0.7761,-0.1242,-0.4920,0.7190
-0.3498,1.4016,-0.1771,-0.6913,-0.3025,1.2979,0.0003,-0.7552,-1.4224,-0.1242,-0.6825,-0.4964
0.0402,0.4043,-0.1771,-0.2184,-0.3025,0.5732,-0.4213,-0.4759,-0.8732,0.1106,-0.6190,-0.3313
-0.5704,-0.5930,-0.1771,-0.6186,-0.3025,-0.5139,-0.4213,1.9918,0.7761,-0.0420,-0.7778,-0.3313
0.1190,-0.5930,1.5093,0.6546,1.4350,-0.5139,-0.4213,-0.4943,-1.4224,-0.0068,0.7143,0.2688
0.3947,0.0719,-0.1771,0.2181,-0.3025,0.2108,-0.4213,-0.6614,-1.4224,0.0636,0.4604,0.2688
-0.1174,-0.9254,-0.1771,0.8001,-0.3025,-0.8763,-0.4213,-0.3089,-0.8732,-0.0420,1.4763,-0.4063
0.4603,0.0719,1.5093,0.3636,1.4350,-0.1516,1.9500,-0.2717,2.4254,0.2280,0.0794,-0.5264
-0.3721,-0.2605,1.5093,-0.3639,1.4350,-0.5139,0.4614,-0.9772,0.2269,0.0284,-0.1746,0.1188
0.0402,0.0719,-0.1771,-0.0729,-0.3025,0.2108,-0.4213,-0.4736,0.2269,-0.1594,-0.1746,-0.0312
-0.3997,0.0719,-0.1771,-0.5822,-0.3025,0.2108,-0.4213,-0.0285,-1.4224,0.0049,-0.3651,-0.4814
0.9068,0.4043,-0.1771,0.3636,-0.3025,0.5732,-0.4213,-0.9009,-1.4224,-0.1712,0.3969,-0.0312
0.0730,0.4043,-0.1771,-0.1820,-0.3025,0.5732,-0.4213,-0.0656,0.2269,-0.0185,-0.3651,-0.3313
-0.4850,-0.5930,-0.1771,-0.5094,-0.3025,-0.5139,-0.4213,-0.0284,-0.3224,-0.0772,0.4604,-0.3313
-0.3865,0.0719,-0.1771,-0.5458,-0.3025,0.2108,-0.4213,-0.4363,-0.3224,-0.2064,-0.4603,-0.4814
-0.1962,1.4016,-0.1771,-0.6186,-0.3025,1.2979,0.1715,-0.1034,1.8762,-0.0303,-0.6190,-0.5564
-0.4128,1.4016,-0.1771,-0.7277,-0.3025,1.2979,-0.0919,-0.3631,-0.8732,-0.1125,-0.6825,-0.6314
0.1977,1.4016,-0.1771,-0.3639,-0.3025,1.2979,0.6326,-0.2137,0.7761,0.0989,-0.4285,0.7190
0.0008,1.4016,-0.1771,-0.4367,-0.3025,1.2979,0.3033,-0.6594,-1.4224,-0.1360,-0.4920,-0.6314
-0.3078,2.0664,-0.1771,-0.6913,-0.3025,2.0226,-0.0919,0.5467,0.2269,0.1223,-0.7460,-0.5114
-0.3406,1.7340,-0.1771,-0.7095,-0.3025,1.6603,-0.0590,-0.6783,-0.8732,-0.1360,-0.7460,-0.6164
-0.4325,-0.5930,-0.1771,-0.3639,-0.3025,-0.5139,-0.4213,-0.3998,-1.4224,-0.1477,-0.4920,-0.6014
-0.2618,0.7367,-0.1771,-0.5094,-0.3025,0.5732,0.2374,-0.2693,-0.8732,0.0000,-0.4920,-0.6164
-0.0386,-0.5930,-0.1771,0.3636,-0.3025,-0.5139,-0.4213,-0.2692,0.2269,0.0049,0.2064,0.5689
0.0796,0.0719,-0.1771,0.1453,-0.3025,-0.1516,1.1596,0.9363,0.2269,-0.0185,-0.1111,-0.2563
-0.2224,-0.2605,-0.1771,-0.2912,-0.3025,-0.1516,-0.4213,-0.3064,1.3254,-0.1007,-0.2381,-0.1813
-0.6426,-0.9254,-0.1771,-0.6549,-0.3025,-0.8763,-0.4213,-0.6589,-0.3224,0.0402,-0.7460,-0.7064
-0.0911,0.0719,-0.1771,-0.2184,-0.3025,0.2108,-0.4213,-0.2692,-0.3224,-0.2064,0.2064,-0.6314
-0.3078,1.7340,-0.1771,-0.6913,-0.3025,1.6603,-0.0261,-0.9747,0.2269,-0.1242,-0.5555,-0.4814
0.0808,0.4043,-0.1771,-0.0729,-0.3025,0.2108,0.7312,0.4917,0.2269,-0.0303,-0.1111,-0.0312
