livePlace,totalLoanAmount,creditScore,carRegisterCertHosting,totalLoanNum,rate,financeAmount,houseNum,carTicketHosting,occupation,isDriversLicense,brandModel,due,isGps,totalReturnNum,loanPurpose,toBeReturnAmoun,marryCodition,carSpareKeyHosting,carNum,returnWay,occupationYear,overdueReturnNum,carBuyDate,overdueReturnAmount,gender,age,carEstimatePrice,personalIncome
广东省 佛山,145000.00,162,0,3,20.00,50000.00,1,1,佛山**卫生管理处,1,比亚迪,30,1,2,0,46575.00,1,1,1,0,738869490000,0,1354291200000,0,1,40,50000.0,5000.0
广东省 佛山,550000.00,160,1,3,20.00,120000.00,1,1,**投资有限公司,1,奥迪,30,1,3,0,0.00,1,1,1,0,420633069000,0,1259596800000,0,0,0,300000.0,20000.0
广东省 佛山,210000.00,152,1,3,20.00,70000.00,-9,1,佛山市**贸易有限公司,1,本田,30,1,3,0,0.00,1,1,1,0,76156298000,0,1385827200000,0,0,28,90000.0,10000.0
广东省 广州,400000.00,192,0,1,20.00,400000.00,1,0,广州**电子商务有限公司,1,-9,30,0,1,0,0.00,3,0,1,0,394209123000,0,-9,0,0,45,-9,-9
广东省 佛山,110000.00,152,0,1,20.00,110000.00,1,1,佛山市***家具有限公司,1,丰田,30,1,1,0,0.00,1,1,1,0,160324349000,0,1291132800000,0,1,38,110000.0,30000.0
广东省 广州,360000.00,162,1,3,20.00,120000.00,1,1,广州**安防有限公司,1,宝马,30,1,3,0,0.00,1,1,1,0,126110182000,0,1228060800000,0,1,31,130000.0,40000.0
广东省 广州,1520000.00,175,1,4,20.00,380000.00,1,1,广州**电子商务有限公司,1,宝马,30,1,4,0,0.00,1,1,1,0,381259825000,0,1354291200000,0,1,37,580000.0,80000.0
广东省 广州,1200000.00,150,1,7,20.00,200000.00,1,1,广东**建设工程有限公司,1,奥迪,30,1,7,0,0.00,1,1,1,0,136661450000,0,1228060800000,0,0,42,160000.0,80000.0
广东省 肇庆,1080000.00,162,1,6,20.00,180000.00,1,1,高要市**五金厂,1,宝马,30,0,5,0,183000.00,1,1,1,0,149783505000,0,1228060800000,0,0,38,170000.0,100000.0
广东省 广州,300000.00,155,1,3,20.00,150000.00,1,1,花都**音响器材公司,1,宝马730,30,1,2,0,0.00,1,1,1,0,-9,0,1322668800000,0,1,29,460000.0,50000.0
广东省 佛山,160000.00,152,1,4,20.00,40000.00,1,1,佛山市*旅行社,1,丰田,30,1,4,0,0.00,1,1,1,0,76257174000,0,1322668800000,0,0,44,50000.0,5000.0
广东省 广州,210000.00,163,1,3,20.00,70000.00,1,1,佛山**机电设备有限公司,1,名爵,30,1,3,0,0.00,1,1,1,0,86722346000,0,1322668800000,0,0,41,75000.0,30000.0
广东省 广州,290000.00,155,1,4,20.00,70000.00,1,1, 广州**医疗机械公司,1,丰田,30,1,4,0,0.00,1,1,1,0,97349561000,0,1291132800000,0,1,32,60000.0,10000.0
广东省 广州,150000.00,160,1,3,20.00,50000.00,1,1,广州**甜品公司,1,东风,30,1,3,0,0.00,0,1,1,0,444418373000,0,1354291200000,0,0,21,70000.0,20000.0
广东省 广州,470000.00,162,0,3,20.00,170000.00,1,1,广州**物流运输公司,1,丰田,90,1,3,0,0.00,1,1,1,2,302290393000,0,1291132800000,0,0,39,150000.0,35000.0
广东省 佛山,140000.00,155,1,2,20.00,70000.00,1,1, 广州**电子工程有限公司,1,江淮,30,0,2,0,0.00,1,1,1,0,673281070000,0,1385827200000,0,0,61,55000.0,30000.0
广东省 佛山,140000.00,162,0,2,20.00,70000.00,1,1,佛山**有机硅厂,1,丰田,30,1,2,0,0.00,1,1,1,0,220977087000,0,1196438400000,0,1,37,80000.0,15000.0
广东省 佛山,400000.00,152,1,5,20.00,100000.00,1,1,佛山**不锈钢有限公司,1,丰田,30,1,4,0,0.00,1,1,1,0,131553553000,0,1322668800000,0,0,23,200000.0,10000.0
广东省 深圳,1900000.00,155,1,10,20.00,210000.00,1,1,深圳**配件公司,1,大众,30,1,9,0,172833.33,1,1,1,0,131563809000,0,1259596800000,0,1,32,210000.0,50000.0
广东省 广州,750000.00,155,1,3,20.00,250000.00,-9,1,广州市***装饰有限公司,1,奔驰,30,1,3,0,0.00,0,1,1,0,31674646000,0,1385827200000,0,0,27,320000.0,50000.0
广东省 佛山,540000.00,152,1,3,20.00,180000.00,1,1,佛山**运输有限公司,1,奥迪,30,1,3,0,0.00,1,1,1,0,131639541000,0,1291132800000,0,1,41,200000.0,90000.0
广东省 广州,500000.00,177,0,2,20.00,250000.00,1,0,广州**服饰有限公司,1,奔驰,30,1,2,0,0.00,1,1,1,0,181650643000,0,1322668800000,0,0,36,420000.0,70000.0
广东省 佛山,375000.00,155,1,8,20.00,50000.00,1,1,佛山**五金店,1,丰田牌,30,1,7,0,40666.67,1,1,1,0,421079468000,0,1228060800000,0,0,53,80000.0,20000.0
广东省 佛山,180000.00,154,0,3,20.00,50000.00,-9,1,佛山***针织厂,1,丰田,30,1,3,0,0.00,1,1,1,0,223914688000,0,1259596800000,0,0,28,100000.0,20000.0
广东省 佛山,190000.00,160,1,3,20.00,40000.00,1,1,广东**旅行社高明部,1,丰田,30,1,3,0,0.00,1,1,1,0,100276309000,0,1259596800000,0,0,27,100000.0,20000.0
广东省 佛山,800000.00,150,1,4,20.00,200000.00,1,1,佛山**金属贸易有限公司,1,本田艾力绅,30,1,4,0,0.00,1,1,1,0,76613450000,0,1385827200000,0,0,45,240000.0,70000.0
广东省 佛山,210000.00,152,0,3,20.00,70000.00,1,0,佛山**针织贸易公司,1,-9,30,0,3,0,0.00,1,0,1,0,268421472000,0,-9,0,0,39,-9,-9
广东省 佛山,240000.00,150,1,4,20.00,60000.00,1,1,佛山***家具有限公司,1,东风悦达起亚,30,1,4,0,0.00,1,1,1,0,166037487000,0,1385827200000,0,1,41,110000.0,20000.0
广东省 佛山,160000.00,155,1,4,20.00,35000.00,1,1,佛山市禅城**企业咨询服务部,1,大众,30,1,4,0,0.00,1,1,1,0,118603903000,0,1354291200000,0,0,31,60000.0,10000.0
广东省 广州,60000.00,157,0,1,20.00,60000.00,1,0,广州**汽车配件厂,1,-9,30,0,1,0,0.00,0,0,1,0,229271628000,0,-9,0,0,32,-9,-9
广东省 佛山,30000.00,152,0,1,20.00,30000.00,1,1,佛山市**手机维修店,1,起亚,30,1,1,0,0.00,1,1,1,0,181751912000,0,1322668800000,0,0,31,60000.0,30000.0
未填,90000.00,157,1,3,20.00,30000.00,1,1,佛山市**汽修公司,1,本田,30,1,3,1,0.00,0,1,1,0,247588968000,0,1291132800000,0,0,28,50000.0,7000.0
广东省 广州,98000.00,155,1,3,20.00,28000.00,1,1,佛山市**酒店,1,东风悦达起亚,30,1,3,0,0.00,1,1,1,0,89822865000,0,1354291200000,0,0,28,60000.0,7000.0
江西省 鹰潭,70000.00,152,1,1,20.00,70000.00,1,1,广州**皮具批发公司,1,雪佛兰,30,0,1,0,0.00,1,1,1,0,108322423000,0,1354291200000,0,0,29,130000.0,30000.0
广东省 佛山,161000.00,160,1,4,20.00,33000.00,1,1,**粉体经营部,1,东风日产,30,1,4,0,0.00,1,1,1,0,134588502000,0,1354291200000,0,0,39,60000.0,12000.0
广东省 广州,1810000.00,167,0,8,18.00,200000.00,1,1,广州**贸易有限公司,1,奥迪,10,0,8,-9,0.00,0,1,1,3,97782430000,0,1354291200000,0,1,39,450000.0,100000.0
广东省 广州,720000.00,156,0,7,20.00,120000.00,1,1,广州市**银行,1,丰田,30,1,6,0,81333.33,1,1,1,0,192465089000,0,1259596800000,0,1,39,100000.0,27000.0
广西区 贵港,80000.00,157,0,1,22.00,80000.00,1,0,佛山市**街道办事处,1,-9,90,0,1,0,0.00,1,0,1,2,173889176000,0,-9,0,0,38,-9,-9
江西省 景德镇,80000.00,151,1,2,22.00,40000.00,1,1,佛山**红木家具厂,1,吉利,90,1,2,0,0.00,1,1,1,2,89908393000,0,1385827200000,0,0,28,45000.0,34000.0
广东省 广州,400000.00,212,0,1,24.00,400000.00,1,1,广州市**肉联厂,1,揽胜极光,180,1,1,0,0.00,1,1,1,0,113506256000,0,1385827200000,0,0,46,400000.0,90000.0
广东省 广州,700000.00,160,1,4,20.00,200000.00,-9,1,广州市***货运代理有限公司,1,宝马,30,1,4,0,0.00,1,1,1,0,310818657000,0,1259596800000,0,1,29,470000.0,30000.0
广东省 广州,650000.00,160,1,5,20.00,130000.00,1,1,广州旧汽车配件公司,1,丰田,30,1,5,0,0.00,0,1,1,0,187180273000,0,1322668800000,0,0,31,160000.0,40000.0
广东省 广州,760000.00,160,1,10,20.00,100000.00,1,1,广州市**塑料厂,1,丰田凯美瑞,30,1,9,0,61000.00,0,1,1,0,189858691000,0,1291132800000,0,0,47,110000.0,40000.0
广东省 佛山,100000.00,157,1,2,20.00,50000.00,1,1,佛山**化工加工公司,1,-9,30,1,2,0,0.00,3,1,1,0,416068193000,0,-9,0,0,47,80000.0,10000.0
广东省 佛山,105000.00,150,1,3,20.00,35000.00,-9,1,佛山市**光电科技有限公司,1,马自达,30,1,3,0,0.00,0,1,1,0,103213916000,0,1322668800000,0,0,26,60000.0,6000.0
广东省 广州,350000.00,155,1,7,20.00,50000.00,1,1,广州**电子产品公司,0,别克,30,1,6,0,50833.33,0,1,1,0,258302563000,0,1322668800000,0,0,44,120000.0,150000.0
广东省 佛山,660000.00,155,0,6,20.00,110000.00,1,0,佛山**文化传播有限公司,1,宝马,30,1,6,0,0.00,0,0,1,0,413487061000,0,1164902400000,0,0,36,150000.0,25000.0
广东省 广州,280000.00,150,0,7,20.00,40000.00,1,0,广州**工艺饰品公司,1,福克斯牌,30,1,7,0,0.00,0,0,1,0,32117490000,0,1322668800000,0,0,30,50000.0,30000.0
广东省 佛山,175000.00,157,0,5,20.00,35000.00,1,0,佛山**塑料厂,1,马自达,30,1,5,0,0.00,1,0,1,0,192562306000,0,1259596800000,0,1,39,40000.0,8000.0
广东省 广州,135000.00,155,1,4,20.00,35000.00,-9,1,广州***女鞋店,1,长安,30,0,4,0,0.00,1,1,1,0,121541520000,0,1354291200000,0,0,34,36000.0,8000.0
广东省 广州,160000.00,157,0,2,24.00,80000.00,1,1,广州**进出口贸易公司,1,雅阁,180,1,2,0,0.00,1,1,1,0,216236268000,0,1291132800000,0,0,39,110000.0,300000.0
广东省 广州,380000.00,152,0,4,20.00,100000.00,-9,1,广州**出租公司,1,-9,30,1,4,0,0.00,1,1,1,0,331900213000,0,-9,0,0,31,170000.0,20000.0
广东省 佛山,806000.00,157,0,10,20.00,90000.00,1,1,佛山**服饰有限公司,1,大众新甲壳虫,30,1,9,0,0.00,1,1,1,0,279369054000,0,1259596800000,0,1,42,90000.0,20000.0
广东省 广州,830000.00,160,1,11,20.00,80000.00,1,1,广州**玻璃工艺厂,1,东风日产,30,1,10,0,61000.00,1,1,1,0,108570557000,0,1322668800000,0,0,37,130000.0,20000.0
广东省 广州,200000.00,152,0,8,20.00,30000.00,1,1,广州**维修工程公司,1,-9,30,1,8,0,0.00,1,1,1,0,613492173000,0,-9,0,0,39,65000.0,8500.0
广东省 佛山,90000.00,155,0,2,22.00,50000.00,1,0,佛山市**学校,1,-9,90,0,2,0,0.00,1,0,1,2,281975520000,0,-9,0,0,53,-9,-9
广东省 广州,560000.00,157,0,5,20.00,120000.00,1,0,广州**金融企业服务公司,1,-9,30,0,5,0,0.00,1,0,1,0,40152598000,0,-9,0,0,52,-9,-9
广东省 广州,400000.00,162,1,4,20.00,100000.00,1,1,广州**装饰工程有限公司,1,东风,30,1,4,0,0.00,1,0,1,0,203189413000,0,1259596800000,0,0,48,100000.0,20000.0
广东省 广州,337200.00,155,0,7,20.00,50000.00,-9,0,广州市***箱包厂,1,-9,30,0,7,0,0.00,1,0,1,0,142536628000,0,-9,0,0,37,-9,-9
广东省 佛山,300000.00,160,0,6,20.00,50000.00,1,0,广东**陶瓷公司,1,-9,30,0,6,0,0.00,0,0,1,0,58469443000,0,-9,0,0,27,-9,-9
广东省 广州,900000.00,160,1,5,20.00,180000.00,-9,1,广州**机电设备公司,1,傲虎,30,1,5,0,0.00,1,1,1,0,108656972000,0,1259596800000,0,0,36,180000.0,50000.0
广东省 佛山,855000.00,160,1,9,20.00,100000.00,1,1,佛山**童装公司,1,本田,30,1,9,0,0.00,1,1,1,0,19060197000,0,1291132800000,0,1,33,110000.0,10000.0
广东省 广州,240000.00,155,1,7,20.00,40000.00,1,1, 广州**鞋业有限公司,1,荣威,30,1,6,0,0.00,1,1,1,0,32279409000,0,1259596800000,0,0,36,40000.0,15000.0
广东省 佛山,1980000.00,190,1,4,22.00,500000.00,1,1,佛山**饲料发展有限公司,1,宝马,90,1,4,0,0.00,1,0,1,2,126973829000,0,1322668800000,0,1,25,480000.0,150000.0
广东省 广州,400000.00,157,0,5,20.00,80000.00,-9,1,广州**电器销售有限公司,1,北京现代,30,0,5,0,0.00,1,1,1,0,42978551000,0,1385827200000,0,0,32,120000.0,10000.0
广东省 佛山,280000.00,155,1,4,20.00,70000.00,1,1,佛山市**贸易有限公司,1,东风悦达起亚,30,1,4,0,0.00,3,1,1,0,19218567000,0,1322668800000,0,0,38,100000.0,30000.0
广东省 广州,200000.00,157,1,4,20.00,50000.00,1,1,广州**汽车美容公司,1,本田思域,30,1,4,0,0.00,0,1,1,0,45656986000,0,1164902400000,0,0,25,40000.0,10000.0
广东省 广州,4550000.00,167,1,10,20.00,550000.00,1,1,广州**投资有限公司,1,奥迪,30,1,9,0,355833.33,1,1,1,0,326989743000,0,1322668800000,0,0,46,600000.0,150000.0
广东省 佛山,940000.00,160,1,9,20.00,110000.00,1,1,佛山**策划工作室,1,丰田,30,1,9,0,0.00,0,1,1,0,116605802000,0,1259596800000,0,0,33,140000.0,100000.0
广东省 广州,1000000.00,155,1,10,20.00,100000.00,1,1,广州**保险代理有限公司,1,马自达,30,1,10,0,0.00,3,1,1,0,176999416000,0,1291132800000,0,1,38,80000.0,20000.0
广东省 广州,460000.00,157,0,5,20.00,110000.00,1,1,广州**服装加工厂,1,丰田,30,1,4,0,81333.33,1,1,1,0,258658263000,0,1291132800000,0,0,39,120000.0,80000.0
广东省 佛山,640000.00,155,1,6,20.00,100000.00,1,1,佛山**建筑工程有限公司,1,本田,30,1,6,0,0.00,1,1,1,0,795119480000,0,1322668800000,0,0,50,130000.0,40000.0
广东省 佛山,280000.00,160,1,4,20.00,70000.00,1,1,佛山市南海**金属制品有限公司,0,马自达牌,30,1,4,0,0.00,0,1,1,0,69269495000,0,1322668800000,0,0,30,80000.0,80000.0
广东省 广州,605000.00,157,0,11,20.00,55000.00,1,0,广州**食品贸易公司,1,-9,30,0,10,0,55916.67,1,0,1,0,334863112000,0,-9,0,0,32,-9,-9
广东省 广州,160000.00,157,0,4,20.00,40000.00,1,0,广州市海珠区***日用百货,1,-9,30,0,4,0,0.00,1,0,1,0,35141528000,0,-9,0,0,54,-9,-9
广东省 佛山,150000.00,160,1,7,20.00,20000.00,1,1, 佛山**票务中心,1,中华,30,1,7,0,0.00,0,1,1,0,45682342000,0,1354291200000,0,0,38,35000.0,7000.0
广东省 广州,74000.00,155,1,4,20.00,16000.00,1,1,广州市***商贸有限公司,1,丰田牌,30,1,4,0,0.00,0,1,1,0,195499954000,0,1070208000000,0,1,41,30000.0,100000.0
广东省 广州,3440000.00,287,1,7,20.00,520000.00,1,1,广州**招标代理公司,1,奔驰,30,1,6,0,427000.00,3,1,1,0,397996185000,0,1228060800000,0,1,43,460000.0,50000.0
广东省 广州,1000000.00,154,0,6,20.00,180000.00,1,1,广州**电子科技公司,1,宝马,30,0,5,0,101666.67,1,1,1,0,137773816000,0,1322668800000,0,1,28,360000.0,30000.0
广东省 广州,420000.00,160,1,7,20.00,60000.00,1,1,广州**家用电器商行,1,一佳星,30,1,7,0,0.00,1,1,1,0,127233030000,0,1354291200000,0,0,42,40000.0,30000.0
广东省 佛山,800000.00,222,1,2,18.00,400000.00,1,1,佛山市**塑料有限公司,1,雷克萨斯,15,0,2,0,0.00,1,1,1,3,284999606000,0,1291132800000,0,0,58,360000.0,300000.0
广东省 佛山,440000.00,155,1,6,20.00,80000.00,1,1,佛山**边锁药房,1,丰田,30,1,6,0,0.00,1,1,1,0,161458237000,0,1291132800000,0,0,25,100000.0,8000.0
广东省 广州,80000.00,155,0,1,18.00,80000.00,1,0,广州**百货店,1,-9,15,0,1,0,0.00,1,0,1,3,-9,0,-9,0,0,50,-9,-9
广东省 广州,2000000.00,165,1,5,20.00,400000.00,1,1,广州**修理厂,1,丰田,30,0,5,0,0.00,1,1,1,0,109002634000,0,1259596800000,0,0,40,350000.0,150000.0
广东省 广州,1080000.00,160,1,9,20.00,120000.00,1,1,广州**材料公司,1,北京现代,30,1,8,0,122000.00,1,1,1,0,124641077000,0,1322668800000,0,1,39,120000.0,10000.0
广东省 广州,665000.00,160,1,5,20.00,150000.00,1,1,**留学机构,1,丰田,30,1,4,0,91500.00,0,1,1,0,111432909000,0,1322668800000,0,0,34,160000.0,40000.0
广东省 佛山,150000.00,155,0,3,20.00,50000.00,-9,0,佛山**五金店,1,-9,30,0,3,0,0.00,0,0,1,0,1100126000,0,-9,0,0,20,-9,-9
广东省 佛山,1350000.00,182,0,3,20.00,450000.00,1,0,**机械公司,1,-9,30,0,3,0,0.00,1,0,1,0,22156319000,0,-9,0,0,59,-9,-9
广东省 佛山,120000.00,162,0,2,20.00,60000.00,-9,0,佛山市**珠宝有限公司,1,-9,30,0,2,0,0.00,1,0,1,0,56284362000,0,-9,0,1,31,-9,-9
广东省 广州,7100000.00,192,1,8,20.00,900000.00,1,1,广州**皮具有限公司,1,保时捷-帕纳美拉,30,1,8,0,0.00,1,1,1,0,153671519000,0,1322668800000,0,0,28,700000.0,100000.0
江西省 抚州,70000.00,157,1,2,20.00,30000.00,-9,1,广东省**工具批发部,1,东风,30,1,2,0,0.00,1,1,1,0,214162217000,0,1354291200000,0,0,43,43000.0,10000.0
广东省 广州,240000.00,150,0,3,22.00,80000.00,1,0,广州**美居建材馆,1,-9,90,0,3,0,0.00,1,0,1,2,14405519000,0,-9,0,0,43,-9,-9
广东省 佛山,190164.00,150,0,5,22.00,40000.00,1,0,佛山**建筑设计院,1,-9,90,0,5,0,0.00,1,0,1,2,119467939000,0,-9,0,0,32,-9,-9
广东省 广州,700000.00,235,0,1,20.00,700000.00,1,0,广州**电力工程公司,1,-9,30,0,1,0,0.00,1,0,1,0,-9,0,-9,0,0,33,-9,-9
广东省 佛山,1100000.00,167,1,4,20.00,270000.00,1,1,佛山**食品公司,1,宝马,30,1,4,0,0.00,1,1,1,0,159028189000,0,1385827200000,0,0,42,400000.0,50000.0
广东省 佛山,180000.00,156,0,3,22.00,60000.00,1,0,佛山**商务信息有限公司,1,-9,90,0,3,0,0.00,1,0,1,2,53803964000,0,-9,0,0,27,-9,-9
广东省 广州,1050000.00,160,1,7,20.00,150000.00,1,1,广州**机电公司,1,路虎牌,30,1,7,0,0.00,1,1,1,0,187972185000,0,1322668800000,0,1,32,360000.0,150000.0
广东省 佛山,800000.00,155,1,7,20.00,110000.00,-9,1,佛山市**酒楼,1,本田,30,1,7,0,0.00,1,1,1,0,61741816000,0,1354291200000,0,0,32,180000.0,60000.0
广东省 佛山,386000.00,170,1,7,20.00,55000.00,1,1,佛山**国有股份公司,1,奔驰精灵,30,1,7,0,0.00,1,1,1,0,217002648000,0,1322668800000,0,1,31,70000.0,-9
广东省 广州,180000.00,160,0,3,22.00,60000.00,1,0,广州**洗涤用品公司,1,-9,90,0,3,0,0.00,1,0,1,2,461515062000,0,-9,0,0,38,-9,-9
广东省 佛山,50000.00,156,0,1,18.00,50000.00,1,0,佛山市**窗帘摩登店,1,-9,15,0,1,0,0.00,3,0,1,3,167063878000,0,-9,0,1,35,-9,-9
广东省 佛山,140000.00,152,0,2,20.00,70000.00,-9,1,广东**电子商务有限公司,1,别克,30,1,2,0,0.00,1,1,1,0,14578218000,0,1259596800000,0,0,29,80000.0,-9
广东省 广州,120000.00,152,1,2,20.00,60000.00,-9,1,广州市**五金公司,1,东风-骊威,30,1,2,0,0.00,0,1,1,0,104002246000,0,1322668800000,0,0,21,50000.0,10000.0
广东省 广州,180000.00,155,1,4,20.00,45000.00,1,1,广州市-皮具厂,1,福克斯牌,30,1,4,0,0.00,0,1,1,0,224962273000,0,1291132800000,0,1,39,50000.0,30000.0
广东省 佛山,155000.00,155,1,4,20.00,40000.00,1,1,佛山**窗帘经营部,1,比亚迪牌,30,1,4,0,0.00,1,1,1,0,77650293000,0,1354291200000,0,0,36,50000.0,6000.0
广东省 佛山,160000.00,152,0,2,22.00,80000.00,-9,1,佛山市**电脑维修店,1,长城,90,1,2,0,0.00,1,1,1,2,222283978000,0,1354291200000,0,0,38,80000.0,-9
广东省 佛山,350000.00,162,0,1,22.00,350000.00,1,1,佛山**管理顾问有限公司,1,奔驰,90,0,1,0,0.00,1,1,1,2,345983750000,0,1322668800000,0,0,44,500000.0,40000.0
广东省 佛山,540000.00,152,0,3,20.00,180000.00,1,1,佛山市**珠宝有限公司,1,奥迪,30,1,3,0,0.00,1,1,1,0,56644188000,0,1259596800000,0,0,39,180000.0,30000.0
广东省 广州,1480000.00,150,1,12,20.00,130000.00,1,1,广州**服装公司,1,克莱斯勒,30,1,11,0,111833.33,1,1,1,0,154017023000,0,1228060800000,0,0,42,110000.0,130000.0
广东省 佛山,510000.00,155,1,4,20.00,115000.00,1,1,佛山市南海区**磨具厂,1,日产风雅,30,1,4,0,0.00,1,1,1,0,75133845000,0,1196438400000,0,0,40,130000.0,80000.0
广东省 广州,320000.00,162,1,7,20.00,50000.00,1,1,广州**铁道公司,1,雪佛兰,30,1,7,0,0.00,1,1,1,0,540657074000,0,1259596800000,0,0,39,50000.0,14000.0
广东省 佛山,100000.00,157,1,1,24.00,100000.00,-9,1,佛山市**制衣厂,1,思威,180,1,1,0,0.00,1,1,1,2,238084499000,0,1259596800000,0,0,44,100000.0,100000.0
广东省 广州,2900000.00,177,1,8,20.00,400000.00,1,1,广州**皮鞋公司,1,宝马,30,1,7,0,279583.33,1,1,1,0,177615035000,0,1259596800000,0,0,42,410000.0,200000.0
广东省 佛山,1140000.00,170,1,8,20.00,130000.00,1,1,佛山**钢铁公司,1,宝马520LI,30,1,8,0,0.00,1,1,1,0,164568732000,0,1259596800000,0,0,32,200000.0,40000.0
广东省 广州,440000.00,160,1,7,20.00,70000.00,1,1,广州**科技有限公司,1,大众朗逸,30,1,7,0,0.00,1,1,1,0,217186374000,0,1291132800000,0,0,36,70000.0,10000.0
广东省 佛山,440000.00,155,1,8,20.00,50000.00,1,1,佛山**家具公司,1,丰田,30,1,8,0,0.00,1,1,1,0,359228014000,0,1196438400000,0,1,46,100000.0,150000.0
广东省 佛山,810000.00,164,0,5,20.00,170000.00,1,1,佛山**幼儿园,1,英菲尼迪G25牌,30,1,5,0,0.00,0,1,1,0,351426678000,0,1291132800000,0,1,35,170000.0,6000.0
广东省 佛山,120000.00,152,0,3,22.00,40000.00,-9,1,佛山**化肥贸易有限公司,1,丰田,90,1,3,0,0.00,0,1,1,2,172578718000,0,1322668800000,0,0,30,60000.0,10000.0
广东省 广州,800000.00,167,0,4,20.00,200000.00,1,0,广州**皮具有限公司,1,-9,30,0,3,0,201500.00,1,0,1,0,91031456000,0,-9,0,0,40,-9,-9
广东省 佛山,1350000.00,160,0,9,20.00,150000.00,1,0,佛山市**服装店,1,-9,30,0,8,0,152500.00,0,0,1,0,135786724000,0,-9,0,1,21,-9,-9
广东省 广州,600000.00,160,1,4,20.00,150000.00,1,1,广州**净化工程有限公司,1,奔驰,30,1,4,0,0.00,1,1,1,0,106842771000,0,1291132800000,0,1,32,290000.0,-9
广东省 广州,660000.00,160,1,11,20.00,60000.00,-9,1, 广州**汽车用品有限公司,1,一大众-宝来,30,1,10,0,61000.00,1,1,1,0,98980415000,0,1228060800000,0,1,41,48000.0,30000.0
广东省 广州,900000.00,150,1,6,20.00,160000.00,1,1,广州**鞋业商行,1,宝马523,30,1,5,0,142333.33,0,1,1,0,135797396000,0,1291132800000,0,0,25,360000.0,100000.0
广东省 广州,1200000.00,172,0,6,20.00,200000.00,1,0,广州**国际物流公司,1,-9,30,0,6,0,0.00,1,0,1,0,461784684000,0,-9,0,1,42,-9,-9
广东省 广州,800000.00,160,1,5,20.00,200000.00,1,1,深圳**股权基金,1,奔驰,30,1,4,0,0.00,1,1,1,0,248809183000,0,1291132800000,0,0,51,580000.0,50000.0
广东省 广州,3500000.00,223,0,7,20.00,500000.00,1,0,广州**服饰有限公司,1,-9,30,0,6,0,508333.33,1,0,1,0,148919342000,0,-9,0,1,37,-9,-9
广东省 广州,980000.00,155,0,7,20.00,140000.00,1,0,广州**汽车用品公司,1,-9,30,0,7,0,0.00,0,0,1,0,225307771000,0,-9,0,0,43,-9,-9
广东省 广州,425000.00,158,0,5,20.00,85000.00,1,0,广州市**玻纤有限公司,1,-9,30,0,5,1,0.00,0,0,1,0,364498265000,0,-9,0,0,43,-9,-9
湖南省 怀化,240000.00,160,1,4,20.00,60000.00,-9,1,上海**纺织有限公司,1,别克,30,0,4,0,0.00,1,1,1,0,56827891000,0,1354291200000,0,0,27,110000.0,20000.0
广东省 佛山,343000.00,160,1,6,20.00,60000.00,1,1,广州**汽车配件有限公司,1,东风日产,30,1,6,0,0.00,0,1,1,0,125256720000,0,1354291200000,0,1,23,90000.0,15000.0
广东省 广州,140000.00,164,1,3,20.00,50000.00,1,1,广州**皮具厂,1,三菱,30,1,3,0,0.00,1,1,1,0,254226578000,0,1259596800000,0,0,27,60000.0,30000.0
广东省 肇庆,80000.00,152,0,2,22.00,40000.00,1,0,肇庆**市政局,1,-9,90,0,2,1,0.00,1,0,1,2,46520987000,0,-9,0,0,26,-9,-9
广东省 广州,750000.00,155,1,5,20.00,150000.00,1,1,广州**电子有限公司,1,本田,30,1,5,0,0.00,0,1,1,0,325261764000,0,1322668800000,0,0,41,150000.0,50000.0
广东省 佛山,700000.00,160,1,7,20.00,100000.00,1,1,佛山市**咖啡店,1,丰田,30,1,7,0,0.00,0,1,1,0,133281033000,0,1385827200000,0,1,23,180000.0,6500.0
广东省 佛山,280000.00,160,1,5,20.00,55000.00,1,1,佛山**医院,1,马自达,30,1,5,0,0.00,1,1,1,0,225383485000,0,1354291200000,0,0,29,65000.0,20000.0
广东省 佛山,360000.00,193,0,1,22.00,360000.00,1,0,佛山市**塑料有限公司,1,-9,90,0,1,0,0.00,3,0,1,2,285777646000,0,-9,0,0,58,-9,-9
