livePlace,totalLoanAmount,totalLoanNum,rate,financeAmount,houseNum,occupation,brandModel,due,totalReturnNum,toBeReturnAmoun,carNum,occupationYear,overdueReturnNum,carBuyDate,overdueReturnAmount,age,carEstimatePrice,personalIncome
广东省 广州,100000.00,2,22.00,50000.00,1,广州市番禺区机关单位,丰田,90,2,0.00,1,143477736000,0,1354291200000,0,28,65000.0,8000.0
广东省 佛山,810000.00,5,20.00,170000.00,1,佛山**幼儿园,英菲尼迪G25牌,30,5,0.00,1,348773877000,0,1291132800000,0,35,170000.0,6000.0
广东省 佛山,80000.00,2,22.00,40000.00,-9,佛山**服装印花工艺厂,福克斯,120,1,7141.03,1,225135728000,0,1259596800000,0,40,40000.0,10000.0
广东省 佛山,75000.00,1,24.00,75000.00,1,佛山市南海**粮油购销部,东风本田,270,1,0.00,1,151436595000,0,1291132800000,0,43,90000.0,30000.0
广东省 佛山,2400000.00,6,20.00,400000.00,1,佛山市*茶行,丰田,30,6,0.00,1,75393022000,0,1291132800000,0,47,300000.0,80000.0
广东省 广州,650000.00,2,20.00,250000.00,1,广州**服装有限公司,途锐,30,2,0.00,1,346257194000,0,1259596800000,0,52,430000.0,230000.0
广东省 广州,35000.00,1,20.00,35000.00,1,广州市**礼品包装厂,-9,30,1,0.00,1,304094079000,0,-9,0,31,-9,-9
广东省 佛山,70000.00,1,24.00,70000.00,1,佛山市**陶瓷有限公司,东风本田,270,1,0.00,1,35908544000,0,1385827200000,0,28,100000.0,13000.0
广东省 广州,420000.00,2,20.00,210000.00,1,广州市**服装有限公司,宝马,30,2,0.00,1,62184577000,0,1322668800000,0,33,250000.0,100000.0
广东省 佛山,700000.00,7,20.00,100000.00,1,佛山市**咖啡店,丰田,30,7,0.00,1,130613405000,0,1385827200000,0,23,180000.0,6500.0
广东省 广州,420000.00,6,20.00,70000.00,1,增城**制衣厂,日产天籁,30,6,0.00,1,109520911000,0,1259596800000,0,50,90000.0,40000.0
广东省 广州,120000.00,2,20.00,60000.00,1,广东省**产业联合会,日产骐达牌,30,2,0.00,1,167495352000,0,1322668800000,0,31,70000.0,5000.0
广东省 佛山,675000.00,7,22.00,140000.00,1,佛山**工程有限公司,-9,90,6,86416.67,1,25453790000,0,-9,0,24,-9,-9
广东省 佛山,650000.00,5,20.00,130000.00,1,佛山**品牌策划公司,宝马,30,5,0.00,1,133378180000,0,1259596800000,0,31,150000.0,-9
广东省 广州,350000.00,7,20.00,50000.00,1,广州**电子科技有限公司,-9,30,6,50833.33,1,107173841000,0,-9,0,28,-9,-9
广东省 广州,240000.00,5,20.00,50000.00,1,广州**帽业公司,-9,30,5,0.00,1,120220263000,0,-9,0,32,-9,-9
广东省 广州,3000000.00,5,20.00,600000.00,1,广州**广告公司,奔驰,30,5,0.00,1,44029912000,0,1354291200000,0,34,800000.0,120000.0
广东省 中山市,1110000.00,11,20.00,110000.00,1,中山**电器制造厂,丰田牌,30,10,91500.00,1,125576966000,0,1322668800000,0,42,110000.0,10000.0
广东省 广州,150000.00,3,20.00,50000.00,1,广州**美食公司,丰田,30,3,0.00,1,359720983000,0,1322668800000,0,45,170000.0,18000.0
广东省 广州,2250000.00,9,20.00,250000.00,1,广州**物流有限公司,丰田,30,9,0.00,1,175444228000,0,1291132800000,0,41,250000.0,100000.0
广东省 佛山,450000.00,8,20.00,70000.00,1,佛山**卫浴有限公司,-9,90,7,50833.33,1,9901855000,0,-9,0,32,-9,-9
广东省 广州,300000.00,2,20.00,200000.00,1,广州**工程建设公司,奥迪,30,2,0.00,1,133551489000,0,1228060800000,0,34,160000.0,80000.0
广东省 佛山,70000.00,1,20.00,70000.00,1,佛山市禅城区***修理厂,丰田,30,1,0.00,1,49225139000,0,1385827200000,0,36,140000.0,15000.0
广东省 广州,100000.00,2,20.00,50000.00,1,广州**服装辅料行,本田雅阁,30,2,0.00,1,99337158000,0,1196438400000,0,39,85000.0,13000.0
广东省 佛山,170000.00,4,20.00,50000.00,1, 佛山**水电设备安装有限公司,丰田,90,4,0.00,1,391282772000,0,1322668800000,0,47,60000.0,8000.0
广东省 佛山,2350000.00,4,20.00,600000.00,1,佛山**服装公司,梅赛德斯-奔驰,30,4,0.00,1,194020344000,0,1322668800000,0,0,600000.0,100000.0
广东省 佛山,800000.00,2,18.00,400000.00,1,佛山市**塑料有限公司,-9,15,2,0.00,1,283444461000,0,-9,0,58,-9,-9
广东省 佛山,1440000.00,6,20.00,240000.00,1,佛山**贸易有限公司,-9,30,6,0.00,1,125688576000,0,1354291200000,0,36,400000.0,25000.0
广东省 佛山,240000.00,10,20.00,30000.00,1,佛山**棋牌室,起亚,30,9,16266.67,1,107371891000,0,1322668800000,0,24,50000.0,8000.0
广东省 佛山,700000.00,1,20.00,700000.00,1,佛山市***布艺公司,梅赛德斯-奔驰,30,1,0.00,1,399220196000,0,1291132800000,0,46,700000.0,150000.0
广东省 广州,600000.00,6,20.00,100000.00,1,广州**贸易有限公司,东风日产,30,6,0.00,1,102187969000,0,1354291200000,0,50,70000.0,30000.0
广东省 广州,500000.00,2,20.00,250000.00,1,佛山市**羊庄,梅赛德斯-奔驰,90,2,0.00,1,20541348000,0,1259596800000,0,43,280000.0,100000.0
广东省 佛山,535000.00,3,20.00,180000.00,1, 广东**贸易有限公司,宝马,30,3,0.00,1,-9,0,1196438400000,0,45,200000.0,40000.0
广东省 佛山,80000.00,1,20.00,80000.00,1,佛山市三水区**建材商行,丰田,30,1,0.00,1,41769011000,0,1354291200000,0,44,140000.0,38000.0
广东省 广州,800000.00,2,20.00,400000.00,1,广州**贸易公司,奥迪,30,2,0.00,1,315239370000,0,1354291200000,0,38,360000.0,150000.0
广东省 佛山,1260000.00,6,20.00,240000.00,-9,佛山**陶瓷有限公司,奔驰,30,6,0.00,1,41783402000,0,1385827200000,0,25,230000.0,50000.0
广东省 佛山,350000.00,1,20.00,350000.00,1,佛山市**金属材料厂,宝马,30,1,0.00,1,260126963000,0,1354291200000,0,51,600000.0,100000.0
广东省 广州,640000.00,2,18.00,320000.00,1,广州**服装有限公司,梅赛德斯奔驰,15,2,0.00,1,238959072000,0,1322668800000,0,40,490000.0,30000.0
广东省 广州,520000.00,2,20.00,260000.00,1,广州**金属制品有限公司,奔驰,30,2,0.00,1,352204269000,0,1291132800000,0,47,230000.0,90000.0
广东省 广州,400000.00,2,20.00,200000.00,1,广州**地毯经营部,宝马牌,30,2,0.00,1,126023346000,0,1322668800000,0,49,330000.0,80000.0
广东省 佛山,35000.00,1,20.00,35000.00,1,深圳**装饰有限公司佛山分公司,-9,30,1,0.00,1,62865189000,0,-9,0,30,-9,-9
广东省 佛山,970000.00,12,20.00,70000.00,1,佛山**户外用品有限公司,长安福特马自达-蒙迪欧,30,11,91500.00,1,154891870000,0,1322668800000,0,28,120000.0,10000.0
广东省 佛山,145000.00,3,20.00,50000.00,1,佛山**卫生管理处,比亚迪,30,2,46575.00,1,738869490000,0,1354291200000,0,40,50000.0,5000.0
广东省 佛山,550000.00,3,20.00,120000.00,1,**投资有限公司,奥迪,30,3,0.00,1,420633069000,0,1259596800000,0,0,300000.0,20000.0
广东省 佛山,210000.00,3,20.00,70000.00,-9,佛山市**贸易有限公司,本田,30,3,0.00,1,76156298000,0,1385827200000,0,28,90000.0,10000.0
广东省 广州,400000.00,1,20.00,400000.00,1,广州**电子商务有限公司,-9,30,1,0.00,1,394209123000,0,-9,0,45,-9,-9
广东省 佛山,110000.00,1,20.00,110000.00,1,佛山市***家具有限公司,丰田,30,1,0.00,1,160324349000,0,1291132800000,0,38,110000.0,30000.0
广东省 广州,360000.00,3,20.00,120000.00,1,广州**安防有限公司,宝马,30,3,0.00,1,126110182000,0,1228060800000,0,31,130000.0,40000.0
广东省 广州,1520000.00,4,20.00,380000.00,1,广州**电子商务有限公司,宝马,30,4,0.00,1,381259825000,0,1354291200000,0,37,580000.0,80000.0
广东省 广州,1200000.00,7,20.00,200000.00,1,广东**建设工程有限公司,奥迪,30,7,0.00,1,136661450000,0,1228060800000,0,42,160000.0,80000.0
广东省 肇庆,1080000.00,6,20.00,180000.00,1,高要市**五金厂,宝马,30,5,183000.00,1,149783505000,0,1228060800000,0,38,170000.0,100000.0
广东省 广州,300000.00,3,20.00,150000.00,1,花都**音响器材公司,宝马730,30,2,0.00,1,-9,0,1322668800000,0,29,460000.0,50000.0
广东省 佛山,160000.00,4,20.00,40000.00,1,佛山市*旅行社,丰田,30,4,0.00,1,76257174000,0,1322668800000,0,44,50000.0,5000.0
广东省 广州,210000.00,3,20.00,70000.00,1,佛山**机电设备有限公司,名爵,30,3,0.00,1,86722346000,0,1322668800000,0,41,75000.0,30000.0
广东省 广州,290000.00,4,20.00,70000.00,1, 广州**医疗机械公司,丰田,30,4,0.00,1,97349561000,0,1291132800000,0,32,60000.0,10000.0
广东省 广州,150000.00,3,20.00,50000.00,1,广州**甜品公司,东风,30,3,0.00,1,444418373000,0,1354291200000,0,21,70000.0,20000.0
广东省 广州,470000.00,3,20.00,170000.00,1,广州**物流运输公司,丰田,90,3,0.00,1,302290393000,0,1291132800000,0,39,150000.0,35000.0
广东省 佛山,140000.00,2,20.00,70000.00,1, 广州**电子工程有限公司,江淮,30,2,0.00,1,673281070000,0,1385827200000,0,61,55000.0,30000.0
广东省 佛山,140000.00,2,20.00,70000.00,1,佛山**有机硅厂,丰田,30,2,0.00,1,220977087000,0,1196438400000,0,37,80000.0,15000.0
广东省 佛山,400000.00,5,20.00,100000.00,1,佛山**不锈钢有限公司,丰田,30,4,0.00,1,131553553000,0,1322668800000,0,23,200000.0,10000.0
广东省 深圳,1900000.00,10,20.00,210000.00,1,深圳**配件公司,大众,30,9,172833.33,1,131563809000,0,1259596800000,0,32,210000.0,50000.0
广东省 广州,750000.00,3,20.00,250000.00,-9,广州市***装饰有限公司,奔驰,30,3,0.00,1,31674646000,0,1385827200000,0,27,320000.0,50000.0
广东省 佛山,540000.00,3,20.00,180000.00,1,佛山**运输有限公司,奥迪,30,3,0.00,1,131639541000,0,1291132800000,0,41,200000.0,90000.0
广东省 广州,500000.00,2,20.00,250000.00,1,广州**服饰有限公司,奔驰,30,2,0.00,1,181650643000,0,1322668800000,0,36,420000.0,70000.0
广东省 佛山,375000.00,8,20.00,50000.00,1,佛山**五金店,丰田牌,30,7,40666.67,1,421079468000,0,1228060800000,0,53,80000.0,20000.0
广东省 佛山,180000.00,3,20.00,50000.00,-9,佛山***针织厂,丰田,30,3,0.00,1,223914688000,0,1259596800000,0,28,100000.0,20000.0
广东省 佛山,190000.00,3,20.00,40000.00,1,广东**旅行社高明部,丰田,30,3,0.00,1,100276309000,0,1259596800000,0,27,100000.0,20000.0
广东省 佛山,800000.00,4,20.00,200000.00,1,佛山**金属贸易有限公司,本田艾力绅,30,4,0.00,1,76613450000,0,1385827200000,0,45,240000.0,70000.0
广东省 佛山,210000.00,3,20.00,70000.00,1,佛山**针织贸易公司,-9,30,3,0.00,1,268421472000,0,-9,0,39,-9,-9
广东省 佛山,240000.00,4,20.00,60000.00,1,佛山***家具有限公司,东风悦达起亚,30,4,0.00,1,166037487000,0,1385827200000,0,41,110000.0,20000.0
广东省 佛山,160000.00,4,20.00,35000.00,1,佛山市禅城**企业咨询服务部,大众,30,4,0.00,1,118603903000,0,1354291200000,0,31,60000.0,10000.0
广东省 广州,60000.00,1,20.00,60000.00,1,广州**汽车配件厂,-9,30,1,0.00,1,229271628000,0,-9,0,32,-9,-9
广东省 佛山,30000.00,1,20.00,30000.00,1,佛山市**手机维修店,起亚,30,1,0.00,1,181751912000,0,1322668800000,0,31,60000.0,30000.0
未填,90000.00,3,20.00,30000.00,1,佛山市**汽修公司,本田,30,3,0.00,1,247588968000,0,1291132800000,0,28,50000.0,7000.0
广东省 广州,98000.00,3,20.00,28000.00,1,佛山市**酒店,东风悦达起亚,30,3,0.00,1,89822865000,0,1354291200000,0,28,60000.0,7000.0
江西省 鹰潭,70000.00,1,20.00,70000.00,1,广州**皮具批发公司,雪佛兰,30,1,0.00,1,108322423000,0,1354291200000,0,29,130000.0,30000.0
广东省 佛山,161000.00,4,20.00,33000.00,1,**粉体经营部,东风日产,30,4,0.00,1,134588502000,0,1354291200000,0,39,60000.0,12000.0
广东省 广州,1810000.00,8,18.00,200000.00,1,广州**贸易有限公司,奥迪,10,8,0.00,1,97782430000,0,1354291200000,0,39,450000.0,100000.0
广东省 广州,720000.00,7,20.00,120000.00,1,广州市**银行,丰田,30,6,81333.33,1,192465089000,0,1259596800000,0,39,100000.0,27000.0
广西区 贵港,80000.00,1,22.00,80000.00,1,佛山市**街道办事处,-9,90,1,0.00,1,173889176000,0,-9,0,38,-9,-9
江西省 景德镇,80000.00,2,22.00,40000.00,1,佛山**红木家具厂,吉利,90,2,0.00,1,89908393000,0,1385827200000,0,28,45000.0,34000.0
广东省 广州,400000.00,1,24.00,400000.00,1,广州市**肉联厂,揽胜极光,180,1,0.00,1,113506256000,0,1385827200000,0,46,400000.0,90000.0
广东省 广州,700000.00,4,20.00,200000.00,-9,广州市***货运代理有限公司,宝马,30,4,0.00,1,310818657000,0,1259596800000,0,29,470000.0,30000.0
广东省 广州,650000.00,5,20.00,130000.00,1,广州旧汽车配件公司,丰田,30,5,0.00,1,187180273000,0,1322668800000,0,31,160000.0,40000.0
广东省 广州,760000.00,10,20.00,100000.00,1,广州市**塑料厂,丰田凯美瑞,30,9,61000.00,1,189858691000,0,1291132800000,0,47,110000.0,40000.0
广东省 佛山,100000.00,2,20.00,50000.00,1,佛山**化工加工公司,-9,30,2,0.00,1,416068193000,0,-9,0,47,80000.0,10000.0
广东省 佛山,105000.00,3,20.00,35000.00,-9,佛山市**光电科技有限公司,马自达,30,3,0.00,1,103213916000,0,1322668800000,0,26,60000.0,6000.0
广东省 广州,350000.00,7,20.00,50000.00,1,广州**电子产品公司,别克,30,6,50833.33,1,258302563000,0,1322668800000,0,44,120000.0,150000.0
广东省 佛山,660000.00,6,20.00,110000.00,1,佛山**文化传播有限公司,宝马,30,6,0.00,1,413487061000,0,1164902400000,0,36,150000.0,25000.0
广东省 广州,280000.00,7,20.00,40000.00,1,广州**工艺饰品公司,福克斯牌,30,7,0.00,1,32117490000,0,1322668800000,0,30,50000.0,30000.0
广东省 佛山,175000.00,5,20.00,35000.00,1,佛山**塑料厂,马自达,30,5,0.00,1,192562306000,0,1259596800000,0,39,40000.0,8000.0
广东省 广州,135000.00,4,20.00,35000.00,-9,广州***女鞋店,长安,30,4,0.00,1,121541520000,0,1354291200000,0,34,36000.0,8000.0
广东省 广州,160000.00,2,24.00,80000.00,1,广州**进出口贸易公司,雅阁,180,2,0.00,1,216236268000,0,1291132800000,0,39,110000.0,300000.0
广东省 广州,380000.00,4,20.00,100000.00,-9,广州**出租公司,-9,30,4,0.00,1,331900213000,0,-9,0,31,170000.0,20000.0
广东省 佛山,806000.00,10,20.00,90000.00,1,佛山**服饰有限公司,大众新甲壳虫,30,9,0.00,1,279369054000,0,1259596800000,0,42,90000.0,20000.0
广东省 广州,830000.00,11,20.00,80000.00,1,广州**玻璃工艺厂,东风日产,30,10,61000.00,1,108570557000,0,1322668800000,0,37,130000.0,20000.0
广东省 广州,200000.00,8,20.00,30000.00,1,广州**维修工程公司,-9,30,8,0.00,1,613492173000,0,-9,0,39,65000.0,8500.0
广东省 佛山,90000.00,2,22.00,50000.00,1,佛山市**学校,-9,90,2,0.00,1,281975520000,0,-9,0,53,-9,-9
广东省 广州,560000.00,5,20.00,120000.00,1,广州**金融企业服务公司,-9,30,5,0.00,1,40152598000,0,-9,0,52,-9,-9
广东省 广州,400000.00,4,20.00,100000.00,1,广州**装饰工程有限公司,东风,30,4,0.00,1,203189413000,0,1259596800000,0,48,100000.0,20000.0
广东省 广州,337200.00,7,20.00,50000.00,-9,广州市***箱包厂,-9,30,7,0.00,1,142536628000,0,-9,0,37,-9,-9
广东省 佛山,300000.00,6,20.00,50000.00,1,广东**陶瓷公司,-9,30,6,0.00,1,58469443000,0,-9,0,27,-9,-9
广东省 广州,900000.00,5,20.00,180000.00,-9,广州**机电设备公司,傲虎,30,5,0.00,1,108656972000,0,1259596800000,0,36,180000.0,50000.0
广东省 佛山,855000.00,9,20.00,100000.00,1,佛山**童装公司,本田,30,9,0.00,1,19060197000,0,1291132800000,0,33,110000.0,10000.0
广东省 广州,240000.00,7,20.00,40000.00,1, 广州**鞋业有限公司,荣威,30,6,0.00,1,32279409000,0,1259596800000,0,36,40000.0,15000.0
广东省 佛山,1980000.00,4,22.00,500000.00,1,佛山**饲料发展有限公司,宝马,90,4,0.00,1,126973829000,0,1322668800000,0,25,480000.0,150000.0
广东省 广州,400000.00,5,20.00,80000.00,-9,广州**电器销售有限公司,北京现代,30,5,0.00,1,42978551000,0,1385827200000,0,32,120000.0,10000.0
广东省 佛山,280000.00,4,20.00,70000.00,1,佛山市**贸易有限公司,东风悦达起亚,30,4,0.00,1,19218567000,0,1322668800000,0,38,100000.0,30000.0
广东省 广州,200000.00,4,20.00,50000.00,1,广州**汽车美容公司,本田思域,30,4,0.00,1,45656986000,0,1164902400000,0,25,40000.0,10000.0
广东省 广州,4550000.00,10,20.00,550000.00,1,广州**投资有限公司,奥迪,30,9,355833.33,1,326989743000,0,1322668800000,0,46,600000.0,150000.0
广东省 佛山,940000.00,9,20.00,110000.00,1,佛山**策划工作室,丰田,30,9,0.00,1,116605802000,0,1259596800000,0,33,140000.0,100000.0
广东省 广州,1000000.00,10,20.00,100000.00,1,广州**保险代理有限公司,马自达,30,10,0.00,1,176999416000,0,1291132800000,0,38,80000.0,20000.0
广东省 广州,460000.00,5,20.00,110000.00,1,广州**服装加工厂,丰田,30,4,81333.33,1,258658263000,0,1291132800000,0,39,120000.0,80000.0
广东省 佛山,640000.00,6,20.00,100000.00,1,佛山**建筑工程有限公司,本田,30,6,0.00,1,795119480000,0,1322668800000,0,50,130000.0,40000.0
广东省 佛山,280000.00,4,20.00,70000.00,1,佛山市南海**金属制品有限公司,马自达牌,30,4,0.00,1,69269495000,0,1322668800000,0,30,80000.0,80000.0
广东省 广州,605000.00,11,20.00,55000.00,1,广州**食品贸易公司,-9,30,10,55916.67,1,334863112000,0,-9,0,32,-9,-9
广东省 广州,160000.00,4,20.00,40000.00,1,广州市海珠区***日用百货,-9,30,4,0.00,1,35141528000,0,-9,0,54,-9,-9
广东省 佛山,150000.00,7,20.00,20000.00,1, 佛山**票务中心,中华,30,7,0.00,1,45682342000,0,1354291200000,0,38,35000.0,7000.0
广东省 广州,74000.00,4,20.00,16000.00,1,广州市***商贸有限公司,丰田牌,30,4,0.00,1,195499954000,0,1070208000000,0,41,30000.0,100000.0
广东省 广州,3440000.00,7,20.00,520000.00,1,广州**招标代理公司,奔驰,30,6,427000.00,1,397996185000,0,1228060800000,0,43,460000.0,50000.0
广东省 广州,1000000.00,6,20.00,180000.00,1,广州**电子科技公司,宝马,30,5,101666.67,1,137773816000,0,1322668800000,0,28,360000.0,30000.0
广东省 广州,420000.00,7,20.00,60000.00,1,广州**家用电器商行,一佳星,30,7,0.00,1,127233030000,0,1354291200000,0,42,40000.0,30000.0
广东省 佛山,800000.00,2,18.00,400000.00,1,佛山市**塑料有限公司,雷克萨斯,15,2,0.00,1,284999606000,0,1291132800000,0,58,360000.0,300000.0
广东省 佛山,440000.00,6,20.00,80000.00,1,佛山**边锁药房,丰田,30,6,0.00,1,161458237000,0,1291132800000,0,25,100000.0,8000.0
广东省 广州,80000.00,1,18.00,80000.00,1,广州**百货店,-9,15,1,0.00,1,-9,0,-9,0,50,-9,-9
广东省 广州,2000000.00,5,20.00,400000.00,1,广州**修理厂,丰田,30,5,0.00,1,109002634000,0,1259596800000,0,40,350000.0,150000.0
广东省 广州,1080000.00,9,20.00,120000.00,1,广州**材料公司,北京现代,30,8,122000.00,1,124641077000,0,1322668800000,0,39,120000.0,10000.0
广东省 广州,665000.00,5,20.00,150000.00,1,**留学机构,丰田,30,4,91500.00,1,111432909000,0,1322668800000,0,34,160000.0,40000.0
广东省 佛山,150000.00,3,20.00,50000.00,-9,佛山**五金店,-9,30,3,0.00,1,1100126000,0,-9,0,20,-9,-9
广东省 佛山,1350000.00,3,20.00,450000.00,1,**机械公司,-9,30,3,0.00,1,22156319000,0,-9,0,59,-9,-9
广东省 佛山,120000.00,2,20.00,60000.00,-9,佛山市**珠宝有限公司,-9,30,2,0.00,1,56284362000,0,-9,0,31,-9,-9
广东省 广州,7100000.00,8,20.00,900000.00,1,广州**皮具有限公司,保时捷-帕纳美拉,30,8,0.00,1,153671519000,0,1322668800000,0,28,700000.0,100000.0
江西省 抚州,70000.00,2,20.00,30000.00,-9,广东省**工具批发部,东风,30,2,0.00,1,214162217000,0,1354291200000,0,43,43000.0,10000.0
广东省 广州,240000.00,3,22.00,80000.00,1,广州**美居建材馆,-9,90,3,0.00,1,14405519000,0,-9,0,43,-9,-9
广东省 佛山,190164.00,5,22.00,40000.00,1,佛山**建筑设计院,-9,90,5,0.00,1,119467939000,0,-9,0,32,-9,-9
广东省 广州,700000.00,1,20.00,700000.00,1,广州**电力工程公司,-9,30,1,0.00,1,-9,0,-9,0,33,-9,-9
广东省 佛山,1100000.00,4,20.00,270000.00,1,佛山**食品公司,宝马,30,4,0.00,1,159028189000,0,1385827200000,0,42,400000.0,50000.0
广东省 佛山,180000.00,3,22.00,60000.00,1,佛山**商务信息有限公司,-9,90,3,0.00,1,53803964000,0,-9,0,27,-9,-9
广东省 广州,1050000.00,7,20.00,150000.00,1,广州**机电公司,路虎牌,30,7,0.00,1,187972185000,0,1322668800000,0,32,360000.0,150000.0
广东省 佛山,800000.00,7,20.00,110000.00,-9,佛山市**酒楼,本田,30,7,0.00,1,61741816000,0,1354291200000,0,32,180000.0,60000.0
广东省 佛山,386000.00,7,20.00,55000.00,1,佛山**国有股份公司,奔驰精灵,30,7,0.00,1,217002648000,0,1322668800000,0,31,70000.0,-9
